idx,source,sentence,construction,pattern,DT,ADJ,NUMERAL,NOUN
11370,mahowald,Someone traveled a twenty soothing steps.,a twenty soothing steps,DT JJ CD NNS,a,twenty,soothing,steps
11371,mahowald,Someone traveled a three charming meters.,a three charming meters,DT JJ CD NNS,a,three,charming,meters
11372,mahowald,Someone traveled a three charming feet.,a three charming feet,DT JJ CD NNS,a,three,charming,feet
11373,mahowald,Someone traveled a three charming yards.,a three charming yards,DT JJ CD NNS,a,three,charming,yards
11374,mahowald,Someone traveled a three charming blocks.,a three charming blocks,DT JJ CD NNS,a,three,charming,blocks
11375,mahowald,Someone traveled a three charming steps.,a three charming steps,DT JJ CD NNS,a,three,charming,steps
11376,mahowald,Someone traveled a five charming meters.,a five charming meters,DT JJ CD NNS,a,five,charming,meters
11377,mahowald,Someone traveled a five charming feet.,a five charming feet,DT JJ CD NNS,a,five,charming,feet
11378,mahowald,Someone traveled a five charming yards.,a five charming yards,DT JJ CD NNS,a,five,charming,yards
11379,mahowald,Someone traveled a five charming blocks.,a five charming blocks,DT JJ CD NNS,a,five,charming,blocks
11380,mahowald,Someone traveled a five charming steps.,a five charming steps,DT JJ CD NNS,a,five,charming,steps
11381,mahowald,Someone traveled a twenty charming meters.,a twenty charming meters,DT JJ CD NNS,a,twenty,charming,meters
11382,mahowald,Someone traveled a twenty charming feet.,a twenty charming feet,DT JJ CD NNS,a,twenty,charming,feet
11383,mahowald,Someone traveled a twenty charming yards.,a twenty charming yards,DT JJ CD NNS,a,twenty,charming,yards
11384,mahowald,Someone traveled a twenty charming blocks.,a twenty charming blocks,DT JJ CD NNS,a,twenty,charming,blocks
11385,mahowald,Someone traveled a twenty charming steps.,a twenty charming steps,DT JJ CD NNS,a,twenty,charming,steps
11386,mahowald,Someone traveled a three disgusting meters.,a three disgusting meters,DT JJ CD NNS,a,three,disgusting,meters
11387,mahowald,Someone traveled a three disgusting feet.,a three disgusting feet,DT JJ CD NNS,a,three,disgusting,feet
11388,mahowald,Someone traveled a three disgusting yards.,a three disgusting yards,DT JJ CD NNS,a,three,disgusting,yards
11389,mahowald,Someone traveled a three disgusting blocks.,a three disgusting blocks,DT JJ CD NNS,a,three,disgusting,blocks
11390,mahowald,Someone traveled a three disgusting steps.,a three disgusting steps,DT JJ CD NNS,a,three,disgusting,steps
11391,mahowald,Someone traveled a five disgusting meters.,a five disgusting meters,DT JJ CD NNS,a,five,disgusting,meters
11392,mahowald,Someone traveled a five disgusting feet.,a five disgusting feet,DT JJ CD NNS,a,five,disgusting,feet
11393,mahowald,Someone traveled a five disgusting yards.,a five disgusting yards,DT JJ CD NNS,a,five,disgusting,yards
11394,mahowald,Someone traveled a five disgusting blocks.,a five disgusting blocks,DT JJ CD NNS,a,five,disgusting,blocks
11395,mahowald,Someone traveled a five disgusting steps.,a five disgusting steps,DT JJ CD NNS,a,five,disgusting,steps
11396,mahowald,Someone traveled a twenty disgusting meters.,a twenty disgusting meters,DT JJ CD NNS,a,twenty,disgusting,meters
11397,mahowald,Someone traveled a twenty disgusting feet.,a twenty disgusting feet,DT JJ CD NNS,a,twenty,disgusting,feet
11398,mahowald,Someone traveled a twenty disgusting yards.,a twenty disgusting yards,DT JJ CD NNS,a,twenty,disgusting,yards
11399,mahowald,Someone traveled a twenty disgusting blocks.,a twenty disgusting blocks,DT JJ CD NNS,a,twenty,disgusting,blocks
11400,mahowald,Someone traveled a twenty disgusting steps.,a twenty disgusting steps,DT JJ CD NNS,a,twenty,disgusting,steps
11401,mahowald,Someone traveled a three uninviting meters.,a three uninviting meters,DT JJ CD NNS,a,three,uninviting,meters
11402,mahowald,Someone traveled a three uninviting feet.,a three uninviting feet,DT JJ CD NNS,a,three,uninviting,feet
11403,mahowald,Someone traveled a three uninviting yards.,a three uninviting yards,DT JJ CD NNS,a,three,uninviting,yards
11404,mahowald,Someone traveled a three uninviting blocks.,a three uninviting blocks,DT JJ CD NNS,a,three,uninviting,blocks
11405,mahowald,Someone traveled a three uninviting steps.,a three uninviting steps,DT JJ CD NNS,a,three,uninviting,steps
11406,mahowald,Someone traveled a five uninviting meters.,a five uninviting meters,DT JJ CD NNS,a,five,uninviting,meters
11407,mahowald,Someone traveled a five uninviting feet.,a five uninviting feet,DT JJ CD NNS,a,five,uninviting,feet
11408,mahowald,Someone traveled a five uninviting yards.,a five uninviting yards,DT JJ CD NNS,a,five,uninviting,yards
11409,mahowald,Someone traveled a five uninviting blocks.,a five uninviting blocks,DT JJ CD NNS,a,five,uninviting,blocks
11410,mahowald,Someone traveled a five uninviting steps.,a five uninviting steps,DT JJ CD NNS,a,five,uninviting,steps
11411,mahowald,Someone traveled a twenty uninviting meters.,a twenty uninviting meters,DT JJ CD NNS,a,twenty,uninviting,meters
11412,mahowald,Someone traveled a twenty uninviting feet.,a twenty uninviting feet,DT JJ CD NNS,a,twenty,uninviting,feet
11413,mahowald,Someone traveled a twenty uninviting yards.,a twenty uninviting yards,DT JJ CD NNS,a,twenty,uninviting,yards
11414,mahowald,Someone traveled a twenty uninviting blocks.,a twenty uninviting blocks,DT JJ CD NNS,a,twenty,uninviting,blocks
11415,mahowald,Someone traveled a twenty uninviting steps.,a twenty uninviting steps,DT JJ CD NNS,a,twenty,uninviting,steps
11416,mahowald,Someone traveled a three haunting meters.,a three haunting meters,DT JJ CD NNS,a,three,haunting,meters
11417,mahowald,Someone traveled a three haunting feet.,a three haunting feet,DT JJ CD NNS,a,three,haunting,feet
11418,mahowald,Someone traveled a three haunting yards.,a three haunting yards,DT JJ CD NNS,a,three,haunting,yards
11419,mahowald,Someone traveled a three haunting blocks.,a three haunting blocks,DT JJ CD NNS,a,three,haunting,blocks
11420,mahowald,Someone traveled a three haunting steps.,a three haunting steps,DT JJ CD NNS,a,three,haunting,steps
11421,mahowald,Someone traveled a five haunting meters.,a five haunting meters,DT JJ CD NNS,a,five,haunting,meters
11422,mahowald,Someone traveled a five haunting feet.,a five haunting feet,DT JJ CD NNS,a,five,haunting,feet
11423,mahowald,Someone traveled a five haunting yards.,a five haunting yards,DT JJ CD NNS,a,five,haunting,yards
11424,mahowald,Someone traveled a five haunting blocks.,a five haunting blocks,DT JJ CD NNS,a,five,haunting,blocks
11425,mahowald,Someone traveled a five haunting steps.,a five haunting steps,DT JJ CD NNS,a,five,haunting,steps
11426,mahowald,Someone traveled a twenty haunting meters.,a twenty haunting meters,DT JJ CD NNS,a,twenty,haunting,meters
11427,mahowald,Someone traveled a twenty haunting feet.,a twenty haunting feet,DT JJ CD NNS,a,twenty,haunting,feet
11428,mahowald,Someone traveled a twenty haunting yards.,a twenty haunting yards,DT JJ CD NNS,a,twenty,haunting,yards
11429,mahowald,Someone traveled a twenty haunting blocks.,a twenty haunting blocks,DT JJ CD NNS,a,twenty,haunting,blocks
11430,mahowald,Someone traveled a twenty haunting steps.,a twenty haunting steps,DT JJ CD NNS,a,twenty,haunting,steps
11431,mahowald,Someone traveled a three hideous meters.,a three hideous meters,DT JJ CD NNS,a,three,hideous,meters
11432,mahowald,Someone traveled a three hideous feet.,a three hideous feet,DT JJ CD NNS,a,three,hideous,feet
11433,mahowald,Someone traveled a three hideous yards.,a three hideous yards,DT JJ CD NNS,a,three,hideous,yards
11434,mahowald,Someone traveled a three hideous blocks.,a three hideous blocks,DT JJ CD NNS,a,three,hideous,blocks
11435,mahowald,Someone traveled a three hideous steps.,a three hideous steps,DT JJ CD NNS,a,three,hideous,steps
11436,mahowald,Someone traveled a five hideous meters.,a five hideous meters,DT JJ CD NNS,a,five,hideous,meters
11437,mahowald,Someone traveled a five hideous feet.,a five hideous feet,DT JJ CD NNS,a,five,hideous,feet
11438,mahowald,Someone traveled a five hideous yards.,a five hideous yards,DT JJ CD NNS,a,five,hideous,yards
11439,mahowald,Someone traveled a five hideous blocks.,a five hideous blocks,DT JJ CD NNS,a,five,hideous,blocks
11440,mahowald,Someone traveled a five hideous steps.,a five hideous steps,DT JJ CD NNS,a,five,hideous,steps
11441,mahowald,Someone traveled a twenty hideous meters.,a twenty hideous meters,DT JJ CD NNS,a,twenty,hideous,meters
11442,mahowald,Someone traveled a twenty hideous feet.,a twenty hideous feet,DT JJ CD NNS,a,twenty,hideous,feet
11443,mahowald,Someone traveled a twenty hideous yards.,a twenty hideous yards,DT JJ CD NNS,a,twenty,hideous,yards
11444,mahowald,Someone traveled a twenty hideous blocks.,a twenty hideous blocks,DT JJ CD NNS,a,twenty,hideous,blocks
11445,mahowald,Someone traveled a twenty hideous steps.,a twenty hideous steps,DT JJ CD NNS,a,twenty,hideous,steps
11446,mahowald,Someone traveled a three ugly meters.,a three ugly meters,DT JJ CD NNS,a,three,ugly,meters
11447,mahowald,Someone traveled a three ugly feet.,a three ugly feet,DT JJ CD NNS,a,three,ugly,feet
11448,mahowald,Someone traveled a three ugly yards.,a three ugly yards,DT JJ CD NNS,a,three,ugly,yards
11449,mahowald,Someone traveled a three ugly blocks.,a three ugly blocks,DT JJ CD NNS,a,three,ugly,blocks
11450,mahowald,Someone traveled a three ugly steps.,a three ugly steps,DT JJ CD NNS,a,three,ugly,steps
11451,mahowald,Someone traveled a five ugly meters.,a five ugly meters,DT JJ CD NNS,a,five,ugly,meters
11452,mahowald,Someone traveled a five ugly feet.,a five ugly feet,DT JJ CD NNS,a,five,ugly,feet
11453,mahowald,Someone traveled a five ugly yards.,a five ugly yards,DT JJ CD NNS,a,five,ugly,yards
11454,mahowald,Someone traveled a five ugly blocks.,a five ugly blocks,DT JJ CD NNS,a,five,ugly,blocks
11455,mahowald,Someone traveled a five ugly steps.,a five ugly steps,DT JJ CD NNS,a,five,ugly,steps
11456,mahowald,Someone traveled a twenty ugly meters.,a twenty ugly meters,DT JJ CD NNS,a,twenty,ugly,meters
11457,mahowald,Someone traveled a twenty ugly feet.,a twenty ugly feet,DT JJ CD NNS,a,twenty,ugly,feet
11458,mahowald,Someone traveled a twenty ugly yards.,a twenty ugly yards,DT JJ CD NNS,a,twenty,ugly,yards
11459,mahowald,Someone traveled a twenty ugly blocks.,a twenty ugly blocks,DT JJ CD NNS,a,twenty,ugly,blocks
11460,mahowald,Someone traveled a twenty ugly steps.,a twenty ugly steps,DT JJ CD NNS,a,twenty,ugly,steps
11461,mahowald,Someone traveled a three mere meters.,a three mere meters,DT JJ CD NNS,a,three,mere,meters
11462,mahowald,Someone traveled a three mere feet.,a three mere feet,DT JJ CD NNS,a,three,mere,feet
11463,mahowald,Someone traveled a three mere yards.,a three mere yards,DT JJ CD NNS,a,three,mere,yards
11464,mahowald,Someone traveled a three mere blocks.,a three mere blocks,DT JJ CD NNS,a,three,mere,blocks
11465,mahowald,Someone traveled a three mere steps.,a three mere steps,DT JJ CD NNS,a,three,mere,steps
11466,mahowald,Someone traveled a five mere meters.,a five mere meters,DT JJ CD NNS,a,five,mere,meters
11467,mahowald,Someone traveled a five mere feet.,a five mere feet,DT JJ CD NNS,a,five,mere,feet
11468,mahowald,Someone traveled a five mere yards.,a five mere yards,DT JJ CD NNS,a,five,mere,yards
11469,mahowald,Someone traveled a five mere blocks.,a five mere blocks,DT JJ CD NNS,a,five,mere,blocks
11470,mahowald,Someone traveled a five mere steps.,a five mere steps,DT JJ CD NNS,a,five,mere,steps
11471,mahowald,Someone traveled a twenty mere meters.,a twenty mere meters,DT JJ CD NNS,a,twenty,mere,meters
11472,mahowald,Someone traveled a twenty mere feet.,a twenty mere feet,DT JJ CD NNS,a,twenty,mere,feet
11473,mahowald,Someone traveled a twenty mere yards.,a twenty mere yards,DT JJ CD NNS,a,twenty,mere,yards
11474,mahowald,Someone traveled a twenty mere blocks.,a twenty mere blocks,DT JJ CD NNS,a,twenty,mere,blocks
11475,mahowald,Someone traveled a twenty mere steps.,a twenty mere steps,DT JJ CD NNS,a,twenty,mere,steps
11476,mahowald,Someone traveled a three staggering meters.,a three staggering meters,DT JJ CD NNS,a,three,staggering,meters
11477,mahowald,Someone traveled a three staggering feet.,a three staggering feet,DT JJ CD NNS,a,three,staggering,feet
11478,mahowald,Someone traveled a three staggering yards.,a three staggering yards,DT JJ CD NNS,a,three,staggering,yards
11479,mahowald,Someone traveled a three staggering blocks.,a three staggering blocks,DT JJ CD NNS,a,three,staggering,blocks
11480,mahowald,Someone traveled a three staggering steps.,a three staggering steps,DT JJ CD NNS,a,three,staggering,steps
11481,mahowald,Someone traveled a five staggering meters.,a five staggering meters,DT JJ CD NNS,a,five,staggering,meters
11482,mahowald,Someone traveled a five staggering feet.,a five staggering feet,DT JJ CD NNS,a,five,staggering,feet
11483,mahowald,Someone traveled a five staggering yards.,a five staggering yards,DT JJ CD NNS,a,five,staggering,yards
11484,mahowald,Someone traveled a five staggering blocks.,a five staggering blocks,DT JJ CD NNS,a,five,staggering,blocks
11485,mahowald,Someone traveled a five staggering steps.,a five staggering steps,DT JJ CD NNS,a,five,staggering,steps
11486,mahowald,Someone traveled a twenty staggering meters.,a twenty staggering meters,DT JJ CD NNS,a,twenty,staggering,meters
11487,mahowald,Someone traveled a twenty staggering feet.,a twenty staggering feet,DT JJ CD NNS,a,twenty,staggering,feet
11488,mahowald,Someone traveled a twenty staggering yards.,a twenty staggering yards,DT JJ CD NNS,a,twenty,staggering,yards
11489,mahowald,Someone traveled a twenty staggering blocks.,a twenty staggering blocks,DT JJ CD NNS,a,twenty,staggering,blocks
11490,mahowald,Someone traveled a twenty staggering steps.,a twenty staggering steps,DT JJ CD NNS,a,twenty,staggering,steps
11491,mahowald,Someone traveled a three whopping meters.,a three whopping meters,DT JJ CD NNS,a,three,whopping,meters
11492,mahowald,Someone traveled a three whopping feet.,a three whopping feet,DT JJ CD NNS,a,three,whopping,feet
11493,mahowald,Someone traveled a three whopping yards.,a three whopping yards,DT JJ CD NNS,a,three,whopping,yards
11494,mahowald,Someone traveled a three whopping blocks.,a three whopping blocks,DT JJ CD NNS,a,three,whopping,blocks
11495,mahowald,Someone traveled a three whopping steps.,a three whopping steps,DT JJ CD NNS,a,three,whopping,steps
11496,mahowald,Someone traveled a five whopping meters.,a five whopping meters,DT JJ CD NNS,a,five,whopping,meters
11497,mahowald,Someone traveled a five whopping feet.,a five whopping feet,DT JJ CD NNS,a,five,whopping,feet
11498,mahowald,Someone traveled a five whopping yards.,a five whopping yards,DT JJ CD NNS,a,five,whopping,yards
11499,mahowald,Someone traveled a five whopping blocks.,a five whopping blocks,DT JJ CD NNS,a,five,whopping,blocks
11500,mahowald,Someone traveled a five whopping steps.,a five whopping steps,DT JJ CD NNS,a,five,whopping,steps
11501,mahowald,Someone traveled a twenty whopping meters.,a twenty whopping meters,DT JJ CD NNS,a,twenty,whopping,meters
11502,mahowald,Someone traveled a twenty whopping feet.,a twenty whopping feet,DT JJ CD NNS,a,twenty,whopping,feet
11503,mahowald,Someone traveled a twenty whopping yards.,a twenty whopping yards,DT JJ CD NNS,a,twenty,whopping,yards
11504,mahowald,Someone traveled a twenty whopping blocks.,a twenty whopping blocks,DT JJ CD NNS,a,twenty,whopping,blocks
11505,mahowald,Someone traveled a twenty whopping steps.,a twenty whopping steps,DT JJ CD NNS,a,twenty,whopping,steps
11506,mahowald,Someone traveled a three hefty meters.,a three hefty meters,DT JJ CD NNS,a,three,hefty,meters
