source,sentence,sentence_idx,construction,pattern,DT,ADJ,NUMERAL,NOUN,ADV,n,percent
babylm_sents,"Just a few more minutes, please.",9929191,a few more minutes,DT JJ CD NNS,a,few,more,minutes,NA,98,0.042590178183398525
babylm_sents,"I've changed the plans a little, so it will take a few more days.",9932259,a few more days,DT JJ CD NNS,a,few,more,days,NA,70,0.07301173402868318
babylm_sents,Give it a few more seconds.,9953667,a few more seconds,DT JJ CD NNS,a,few,more,seconds,NA,23,0.15471534115601912
babylm_sents,Give it a few more seconds.,9954581,a few more seconds,DT JJ CD NNS,a,few,more,seconds,NA,23,0.15471534115601912
babylm_sents,Give it a few more seconds.,9955372,a few more seconds,DT JJ CD NNS,a,few,more,seconds,NA,23,0.15471534115601912
babylm_sents,"This single feed will sustain the chicks for a few more days, but the males have not eaten for nearly four months.",9955655,a few more days,DT JJ CD NNS,a,few,more,days,NA,70,0.07301173402868318
babylm_sents,This single feeding will sustain the chicks for a few more days but the males have not eaten for nearly four months.,9955894,a few more days,DT JJ CD NNS,a,few,more,days,NA,70,0.07301173402868318
babylm_sents,Couldn't you stay a few more minutes?,10016053,a few more minutes,DT JJ CD NNS,a,few,more,minutes,NA,98,0.042590178183398525
babylm_sents,'Only a few more seconds' wait until he sees her.,10023124,a few more seconds,DT JJ CD NNS,a,few,more,seconds,NA,23,0.15471534115601912
babylm_sents,We only have a few more months until school is over.,10027374,a few more months,DT JJ CD NNS,a,few,more,months,NA,8,0.2733594089526293
babylm_sents,we'll stab this body a few more times.,10046709,a few more times,DT JJ CD NNS,a,few,more,times,NA,14,0.21555845284658845
babylm_sents,Just a few more minutes before we figure it out.,10059579,a few more minutes,DT JJ CD NNS,a,few,more,minutes,NA,98,0.042590178183398525
babylm_sents,I say we keep him circling a few more minutes... let the adrenaline burn off.,10094086,a few more minutes,DT JJ CD NNS,a,few,more,minutes,NA,98,0.042590178183398525
babylm_sents,I think I have a few more rounds left in me.,10095145,a few more rounds,DT JJ CD NNS,a,few,more,rounds,NA,4,0.3363754889178618
babylm_sents,I think I have a few more rounds left in me.,10095930,a few more rounds,DT JJ CD NNS,a,few,more,rounds,NA,4,0.3363754889178618
babylm_sents,It'll buy us a few more hours and let us argue,10098631,a few more hours,DT JJ CD NNS,a,few,more,hours,NA,25,0.14471968709256844
babylm_sents,We just got to knock off a few more hours.,10126606,a few more hours,DT JJ CD NNS,a,few,more,hours,NA,25,0.14471968709256844
babylm_sents,We just got to knock off a few more hours.,10128728,a few more hours,DT JJ CD NNS,a,few,more,hours,NA,25,0.14471968709256844
babylm_sents,Spend a few more days on it.,10132832,a few more days,DT JJ CD NNS,a,few,more,days,NA,70,0.07301173402868318
babylm_sents,A few more minutes won't make any difference.,10138062,a few more minutes,DT JJ CD NNS,A,few,more,minutes,NA,98,0.042590178183398525
babylm_sents,"We turned the Tribute Bureau upside down with a few dozen people, with two hundred people, forget the Slave Tribunal, we could go straight for the palace.",10174401,a few dozen people,DT JJ CD NNS,a,few,dozen,people,NA,5,0.30943068231203824
babylm_sents,"Fine, let's practice it a few more times.",10210829,a few more times,DT JJ CD NNS,a,few,more,times,NA,14,0.21555845284658845
babylm_sents,"Since you're gonna be in town for at least a few more days, is it all right if I call you sometime?",10213620,a few more days,DT JJ CD NNS,a,few,more,days,NA,70,0.07301173402868318
babylm_sents,"'l'm not saying they use this technique nowadays 'but until a few hundred years ago, 'blacksmiths would cook their wrought iron 'in an oven with poo, leather and charcoal.",10214695,a few hundred years,DT JJ CD NNS,a,few,hundred,years,NA,16,0.196870925684485
babylm_sents,"The skiers were a few hundred feet from the top, and I might as well have been going backwards.",10216720,a few hundred feet,DT JJ CD NNS,a,few,hundred,feet,NA,14,0.2094741416775315
babylm_sents,Output rockets from a few thousand tons in 1860,10249446,a few thousand tons,DT JJ CD NNS,a,few,thousand,tons,NA,2,0.44198174706649285
babylm_sents,"Okay, just a few more adjustments.",10255376,a few more adjustments,DT JJ CD NNS,a,few,more,adjustments,NA,2,0.414167753150804
babylm_sents,"Okay, just a few more adjustments.",10257150,a few more adjustments,DT JJ CD NNS,a,few,more,adjustments,NA,2,0.414167753150804
babylm_sents,"And then all of a sudden, green and normality in just a few hundred metres.",10260819,a few hundred metres,DT JJ CD NNS,a,few,hundred,metres,NA,9,0.26249456757931333
babylm_sents,And then try again for a few more hours.,10276880,a few more hours,DT JJ CD NNS,a,few,more,hours,NA,25,0.14471968709256844
babylm_sents,- And then try again for a few more hours.,10277699,a few more hours,DT JJ CD NNS,a,few,more,hours,NA,25,0.14471968709256844
babylm_sents,You still have a few more minutes left of normal.,10307839,a few more minutes,DT JJ CD NNS,a,few,more,minutes,NA,98,0.042590178183398525
babylm_sents,You still have a few more minutes left of normal.,10308529,a few more minutes,DT JJ CD NNS,a,few,more,minutes,NA,98,0.042590178183398525
babylm_sents,I found a few more glasses for you.,10317618,a few more glasses,DT JJ CD NNS,a,few,more,glasses,NA,2,0.4219904389395915
babylm_sents,I found a few more glasses for you.,10318357,a few more glasses,DT JJ CD NNS,a,few,more,glasses,NA,2,0.4219904389395915
babylm_sents,"A great many people died, Ujimasa.",10332507,a great many people,DT JJ CD NNS,A,great,many,people,NA,37,0.10734463276836158
babylm_sents,Do you realise I've had a full two minutes of your company?,10374170,a full two minutes,DT JJ CD NNS,a,full,two,minutes,NA,3,0.3750543242068666
babylm_sents,"According to my computations, the Chariot light batteries only have a few more minutes of power.",10387753,a few more minutes,DT JJ CD NNS,a,few,more,minutes,NA,98,0.042590178183398525
babylm_sents,"- No, a few more days.",10416800,a few more days,DT JJ CD NNS,a,few,more,days,NA,70,0.07301173402868318
babylm_sents,- Couldn't they have waited a few more minutes.,10417702,a few more minutes,DT JJ CD NNS,a,few,more,minutes,NA,98,0.042590178183398525
babylm_sents,"- No, a few more days.",10417798,a few more days,DT JJ CD NNS,a,few,more,days,NA,70,0.07301173402868318
babylm_sents,But give me an extra four hours.,10428215,an extra four hours,DT JJ CD NNS,an,extra,four,hours,NA,2,0.40721425467188177
babylm_sents,a mere seven years ago.,10435750,a mere seven years,DT JJ CD NNS,a,mere,seven,years,NA,2,0.4932637983485441
babylm_sents,"A good many years ago, Trixie and I came to this country, and my husband was unable to join us then but hoped to shortly.",10447601,a good many years,DT JJ CD NNS,A,good,many,years,NA,21,0.18252933507170796
babylm_sents,"But then you come home, you have a few more drinks,",10448398,a few more drinks,DT JJ CD NNS,a,few,more,drinks,NA,3,0.36592785745328116
babylm_sents,"I think I told you, Mr. Norstaad, that I've been in South America for a good many years, and I've been out of the construction game.",10451374,a good many years,DT JJ CD NNS,a,good,many,years,NA,21,0.18252933507170796
babylm_sents,"I sent her down to Joe's Cabins, a few hundred yards down the road.",10451783,a few hundred yards,DT JJ CD NNS,a,few,hundred,yards,NA,35,0.12255541069100391
babylm_sents,Don't you know that in just a few more minutes it'll be Christmas?,10461007,a few more minutes,DT JJ CD NNS,a,few,more,minutes,NA,98,0.042590178183398525
babylm_sents,"Just a few hundred yards past the camera, thankfully.",10465068,a few hundred yards,DT JJ CD NNS,a,few,hundred,yards,NA,35,0.12255541069100391
babylm_sents,I've been in here a few more years than you have.,10473895,a few more years,DT JJ CD NNS,a,few,more,years,NA,22,0.16427640156453716
babylm_sents,Just a few more feet.,10477348,a few more feet,DT JJ CD NNS,a,few,more,feet,NA,3,0.3672316384180791
babylm_sents,"[ Angel ] Until they raise the alarm, so...we walk a few more miles.",10485029,a few more miles,DT JJ CD NNS,a,few,more,miles,NA,5,0.3137766188613646
babylm_sents,"We're here in front of The Shop Around the Corner the famous West Side children's bookstore now on the verge of having to close its doors because the big bad wolf, Fox Books has opened only a few hundred feet away wooing customers with its sharp discounts and designer coffee.",10509082,a few hundred feet,DT JJ CD NNS,a,few,hundred,feet,NA,14,0.2094741416775315
babylm_sents,What will i do with a few hundred bucks?,10521288,a few hundred bucks,DT JJ CD NNS,a,few,hundred,bucks,NA,3,0.36332029552368533
babylm_sents,"If you want to bully your way around here, you still need a few more years of training.",10547473,a few more years,DT JJ CD NNS,a,few,more,years,NA,22,0.16427640156453716
babylm_sents,- A few hundred pounds of baby food.,10555208,a few hundred pounds,DT JJ CD NNS,A,few,hundred,pounds,NA,7,0.292916123424598
babylm_sents,The one major ring measures a few thousand miles across and seems to be made from trillions of tiny dust grains as fine as cigarette smoke,10612781,a few thousand miles,DT JJ CD NNS,a,few,thousand,miles,NA,2,0.44024337244676226
babylm_sents,The oceans are disappearing and the once blue planet will in a few million years desiccate,10613336,a few million years,DT JJ CD NNS,a,few,million,years,NA,13,0.2333767926988266
babylm_sents,But if the Falcon is trying to join the two... then a great many lives could be in grave danger.,10634306,a great many lives,DT JJ CD NNS,a,great,many,lives,NA,2,0.4724033029117775
babylm_sents,"I'm telling you, Brown, a few more days like this, we'll be drawing lots.",10638477,a few more days,DT JJ CD NNS,a,few,more,days,NA,70,0.07301173402868318
babylm_sents,I want to take her out a few more times.,10669282,a few more times,DT JJ CD NNS,a,few,more,times,NA,14,0.21555845284658845
babylm_sents,A few more boards to the right.,10669335,a few more boards,DT JJ CD NNS,A,few,more,boards,NA,2,0.41590612777053454
babylm_sents,I could take her out to dinner a few more times.,10669403,a few more times,DT JJ CD NNS,a,few,more,times,NA,14,0.21555845284658845
babylm_sents,-And a great many others.,10716926,a great many others,DT JJ CD NNS,a,great,many,others,NA,4,0.3502824858757062
babylm_sents,I got a few more things.,10782204,a few more things,DT JJ CD NNS,a,few,more,things,NA,26,0.1338548457192525
babylm_sents,A great many officers and soldiers have been awarded the highest military honours.,10783327,a great many officers,DT JJ CD NNS,A,great,many,officers,NA,3,0.3854845719252499
babylm_sents,Just a few more things to get.,10783575,a few more things,DT JJ CD NNS,a,few,more,things,NA,26,0.1338548457192525
babylm_sents,IT LASTED FOR A GOOD TWO YEARS.,10822543,a good two years,DT JJ CD NNS,A,good,two,years,NA,2,0.46458061712299
babylm_sents,I should give it a few more days.,10841349,a few more days,DT JJ CD NNS,a,few,more,days,NA,70,0.07301173402868318
babylm_sents,I should give it a few more days.,10841860,a few more days,DT JJ CD NNS,a,few,more,days,NA,70,0.07301173402868318
babylm_sents,A few more hours and you'll be talking nonsense too.,10879405,a few more hours,DT JJ CD NNS,A,few,more,hours,NA,25,0.14471968709256844
babylm_sents,It will take a further five years to reach full size and become this remarkable creature.,10879808,a further five years,DT JJ CD NNS,a,further,five,years,NA,2,0.4471968709256845
babylm_sents,I reckon that'll get you through a few more games of gay before bed.,10892598,a few more games,DT JJ CD NNS,a,few,more,games,NA,2,0.4211212516297262
babylm_sents,"A few more seconds, captain.",10939070,a few more seconds,DT JJ CD NNS,A,few,more,seconds,NA,23,0.15471534115601912
babylm_sents,We let him sweat it out for a few more days.,10943665,a few more days,DT JJ CD NNS,a,few,more,days,NA,70,0.07301173402868318
babylm_sents,He was always good for a few hundred bucks.,10962823,a few hundred bucks,DT JJ CD NNS,a,few,hundred,bucks,NA,3,0.36332029552368533
babylm_sents,"No, just a few more steps!",10963995,a few more steps,DT JJ CD NNS,a,few,more,steps,NA,10,0.2585832246849196
babylm_sents,Let's have a few more drinks.,10972313,a few more drinks,DT JJ CD NNS,a,few,more,drinks,NA,3,0.36592785745328116
babylm_sents,"If they have to deal with me, it should give you a few more seconds to get away.",10977930,a few more seconds,DT JJ CD NNS,a,few,more,seconds,NA,23,0.15471534115601912
babylm_sents,I have a few more things to wrap up.,11003445,a few more things,DT JJ CD NNS,a,few,more,things,NA,26,0.1338548457192525
babylm_sents,"Please, just give me a few more minutes.",11003590,a few more minutes,DT JJ CD NNS,a,few,more,minutes,NA,98,0.042590178183398525
babylm_sents,"There, we could hold on for a few more hours.",11031990,a few more hours,DT JJ CD NNS,a,few,more,hours,NA,25,0.14471968709256844
babylm_sents,But would it be so very hard to wait just a few more hours?,11038705,a few more hours,DT JJ CD NNS,a,few,more,hours,NA,25,0.14471968709256844
babylm_sents,"Then, I can save a few hundred dollars.",11066086,a few hundred dollars,DT JJ CD NNS,a,few,hundred,dollars,NA,12,0.24424163407214255
babylm_sents,Do it a few more times.,11066155,a few more times,DT JJ CD NNS,a,few,more,times,NA,14,0.21555845284658845
babylm_sents,I have a great many things to say to Mr. Trochard... about the way this establishment is run.,11076692,a great many things,DT JJ CD NNS,a,great,many,things,NA,42,0.09126466753585398
babylm_sents,"In a few thousand years if a short-period comet hasn't hit a planet it will have evaporated away almost entirely leaving sand-sized fragments, which become meteors and its core which, perhaps, becomes an asteroid.",11128303,a few thousand years,DT JJ CD NNS,a,few,thousand,years,NA,21,0.17340286831812254
babylm_sents,If the planets were really to scale in such a model as grains of dust it would then be entirely clear that a comet entering the inner solar system would have a negligible chance of colliding with a planet in only a few thousand years.,11128421,a few thousand years,DT JJ CD NNS,a,few,thousand,years,NA,21,0.17340286831812254
babylm_sents,Had you waited a few more years,11129089,a few more years,DT JJ CD NNS,a,few,more,years,NA,22,0.16427640156453716
babylm_sents,a few more weeks in hospital or a few years in jail?,11136719,a few more weeks,DT JJ CD NNS,a,few,more,weeks,NA,7,0.3020425901781834
babylm_sents,Perhaps we can give him a few more minutes.,11145571,a few more minutes,DT JJ CD NNS,a,few,more,minutes,NA,98,0.042590178183398525
babylm_sents,"Annie, let me sing for a few more years",11175450,a few more years,DT JJ CD NNS,a,few,more,years,NA,22,0.16427640156453716
babylm_sents,"Well, let's give them a few more minutes anyway.",11178909,a few more minutes,DT JJ CD NNS,a,few,more,minutes,NA,98,0.042590178183398525
