sentence,label
is that is that gus and margaret .,0
no i just don't think this is a good place for you to be playing mister joe .,0
"In 1901, she married Duke Peter Alexandrovich of Oldenburg.",0
Thereafter a massive uproar by the Chinese literati ensued and they demanded the government mobilize armed forces against Russia.,0
There's a reason why they call them extras.,0
"""From a King, he has turned a pauper.""",0
"You go to the theater and see Max Freundlich, the producer.",0
In October 1975 the Vischer Ferry Historic District was added to the National Register of Historic Places.,0
"quarters, people to-day are talking glibly of peace by the end of",0
sat by the hour at Laura’s bedside in a basket chair that creaked as she,0
It is quite like tidying up drawers .,0
"In May 2012, a wooden replica statue was processed by Chinese American Catholics in New York, United States.",0
"“There is nothing attractive of any kind that I know of for sale, and if",0
"I was like, ""Oh man, I'm gonna be so pumped.""",0
"- A vacation with you is no vacation, what with the itineraries and the sightseeing.",0
To look like the craziest plants in the jungle.,0
'Cause the Internet in this building is fucked.,0
"But it was her father, with her child in his arms!",0
You ought not to have helped him at all.,0
And the phosphor is excited by the blue and makes the light white and warm and pleasant.,0
"Which, in biochemistry, where, people are trying to understand what's going on, in, living organisms.",0
"""I carn't see how you help talking of it, sir--all that gas, and liquid",0
Ball in New York City and the Orion Music Festival in Atlantic City.,0
It follows that even by  she would again have finished her degree in the Summer of nineteen ninety two.,0
I know a pond where all the little human children lie till the stork comes to take them to their parents.,0
"Every time I think you're going to get better, you don't.",0
AND IT WAS SET TO AN OLD ENGLISH DRINKING SONG,0
"I think December was probably a 3 million dollar check, as I remember, something like that.",0
"And by the way, why is it down there 10-5, 10-6",0
"but i think i'm falling in love with you,",0
"It can be Romanized as Ābādeh Ţashk, Ābādeh-ye Ţashk, Ābādeh-i-Tashk, and Ābādeh-ye Ţashk; also known as Ţashk and Ābādī-ye Tashk)",0
"If you come anywhere near them, I promise you--",0
"A three-headed eagle is mentioned in the apocryphal Latin Ezra, featuring in a dream by the high priest Ezra.",0
Human activity in Panama can have both positive and negative effects on Geoffroy's-tamarin populations.,0
"It's not nice to tease, ya know, whoever you are.",0
"Now, the headquarters desk is the 24-hour nerve centre.",0
be that the island contains something besides its crocodiles.,0
"I mean, even if it's in the middle of the night.",0
I'll confess to a schoolgirl crush on Ilana.,0
Let me transcribe something to remember you by.,0
well don't you think it will be fun .,0
Yuta Abe (born 31 July 1974) is a retired Japanese football player.,0
their lives anew upon a higher plane of existence.,0
"Crane thing, I'm sure you realized that our talk was ... well, the words",0
imposed upon it by the pull of the strings.,0
"He wrote and appeared in several movies, including ""Mr. Nice Guy"".",0
I need your arms to hold me now,0
"On April 4, 2020, during the 2019–20 coronavirus pandemic, Compton died of COVID-19 in Shelter Island, New York.",0
It won't be the sort of thing you have in mind.,0
"Oh, woody, there's no time for that now.",0
EXEC was eventually replaced by EXEC 2 and REXX.,0
"Sister, I don't want to go to school alone.",0
"Run by night and by day, and every now and again a little handful of",0
1Draws include knockout matches decided on penalty kicks.,0
man in the house and the woman in the stable and the bell-cow at the,0
"In between, he returned to Minneapolis and continued painting Twin Cities landmarks.",0
"Perhaps you, to please me, would join me in laughter.",0
"We'll send Simon over to take a peak, sort of good-cop this thing first, see how far we get.",0
And we request that you allow your sister to marry my son!,0
"He won a seat from Tabriz for parliament in Iranian legislative elections of 1992, 1996, 2000, and 2004.",0
do you want me to be the farmer ?,0
"An unused organ usually degenerates, and becomes smaller or vanishes altogether.",0
"All the points would be, the vectors would have a slope of 1.",0
"On September 15, 2014, he announced that he would be leaving the company, and soon after he left.",0
Sir Roderick was detained at the Duke of Ramfurline's.,0
"The island is a part of the ""Dependencias Federales"" (Federal Dependencies) of Venezuela.",0
Irai Leima () or Ireima () is a goddess in Meitei mythology and religion (Sanamahism) of Ancient Kangleipak (Antique Manipur).,0
"Play, Espace Louis Vuitton Hong Kong in 2014",0
He was killed at the Battle of Atlanta during the Atlanta Campaign.,0
basket  well I was just saying  and them chairs to do.,0
"Not only do the 75's blaze away merrily from morn till dewy eve, and",0
"You're in the middle of 1967, baby, the summer of love.",0
"Uh, I have wondered why they allowed, or let, you know, both the father and mother go, uh,",0
In domestic architecture Palladian windows were employed chiefly to,0
It was first seen in 2006 as a 2007 model year car.,0
My wife doesn't believe in that sort of thing.,0
So that little right to confront one's accuser?,0
He was Chairman of the International Yang Style Tai Chi Chuan Association.,0
WE WANTED TO MAKE SURE HIS EXCEPTIONAL POTENTIAL,0
increasing her own fortune by the aid of her political friends.,0
"Well, this, Mrs Minick, is everything I had once.",0
How many people here have gotten sunburned on a cloudy day?,0
"His debut was against Ferro Carril Oeste, where he dribbled past José Della Torre, a player for the Argentina national team.",0
It is a dark song about partying and smoking.,0
"to the size of the inherited lots of arable land, in some they are",0
"I am no robber , ' answered the prince . '",0
"Just before dark it looked quite like a storm,",0
In 2006 the club merged with IBK Nordic becoming Sundsvall City.,0
"Meanwhile, the band becomes successful with her as vocalist and Seung-woo decides to take them under his wing.",0
"qualities of mind best fitted to thrive in it, and, by handicapping",0
It is found in the region Provence-Alpes-Côte d'Azur in the Alpes-Maritimes department in the south of France.,0
"If you like it that much, close your eyes and put out your hand.",0
"Now, your uncle just raised, so maybe he has a good hand, maybe he doesn't.",0
[Music] So I stand at the crossroads of life [music],0
"Jim agreed with him heartily, though, as a matter of fact, when he came",0
= = = Daniel Anderson (footballer) = = =,0
Well I think I should get three points for knowing that now.,0
"So that's perpendicular, and it bisects that segment right over there.",0
