idx,source,sentence,construction,pattern,DT,ADJ,NUMERAL,NOUN
10599,mahowald,He drove five whopping a blocks.,five whopping a blocks,DT JJ CD NNS,five,whopping,a,blocks
10600,mahowald,He drove five whopping a steps.,five whopping a steps,DT JJ CD NNS,five,whopping,a,steps
10601,mahowald,He drove twenty whopping a meters.,twenty whopping a meters,DT JJ CD NNS,twenty,whopping,a,meters
10602,mahowald,He drove twenty whopping a feet.,twenty whopping a feet,DT JJ CD NNS,twenty,whopping,a,feet
10603,mahowald,He drove twenty whopping a yards.,twenty whopping a yards,DT JJ CD NNS,twenty,whopping,a,yards
10604,mahowald,He drove twenty whopping a blocks.,twenty whopping a blocks,DT JJ CD NNS,twenty,whopping,a,blocks
10605,mahowald,He drove twenty whopping a steps.,twenty whopping a steps,DT JJ CD NNS,twenty,whopping,a,steps
10606,mahowald,He drove three hefty a meters.,three hefty a meters,DT JJ CD NNS,three,hefty,a,meters
10607,mahowald,He drove three hefty a feet.,three hefty a feet,DT JJ CD NNS,three,hefty,a,feet
10608,mahowald,He drove three hefty a yards.,three hefty a yards,DT JJ CD NNS,three,hefty,a,yards
10609,mahowald,He drove three hefty a blocks.,three hefty a blocks,DT JJ CD NNS,three,hefty,a,blocks
10610,mahowald,He drove three hefty a steps.,three hefty a steps,DT JJ CD NNS,three,hefty,a,steps
10611,mahowald,He drove five hefty a meters.,five hefty a meters,DT JJ CD NNS,five,hefty,a,meters
10612,mahowald,He drove five hefty a feet.,five hefty a feet,DT JJ CD NNS,five,hefty,a,feet
10613,mahowald,He drove five hefty a yards.,five hefty a yards,DT JJ CD NNS,five,hefty,a,yards
10614,mahowald,He drove five hefty a blocks.,five hefty a blocks,DT JJ CD NNS,five,hefty,a,blocks
10615,mahowald,He drove five hefty a steps.,five hefty a steps,DT JJ CD NNS,five,hefty,a,steps
10616,mahowald,He drove twenty hefty a meters.,twenty hefty a meters,DT JJ CD NNS,twenty,hefty,a,meters
10617,mahowald,He drove twenty hefty a feet.,twenty hefty a feet,DT JJ CD NNS,twenty,hefty,a,feet
10618,mahowald,He drove twenty hefty a yards.,twenty hefty a yards,DT JJ CD NNS,twenty,hefty,a,yards
10619,mahowald,He drove twenty hefty a blocks.,twenty hefty a blocks,DT JJ CD NNS,twenty,hefty,a,blocks
10620,mahowald,He drove twenty hefty a steps.,twenty hefty a steps,DT JJ CD NNS,twenty,hefty,a,steps
10621,mahowald,He drove three paltry a meters.,three paltry a meters,DT JJ CD NNS,three,paltry,a,meters
10622,mahowald,He drove three paltry a feet.,three paltry a feet,DT JJ CD NNS,three,paltry,a,feet
10623,mahowald,He drove three paltry a yards.,three paltry a yards,DT JJ CD NNS,three,paltry,a,yards
10624,mahowald,He drove three paltry a blocks.,three paltry a blocks,DT JJ CD NNS,three,paltry,a,blocks
10625,mahowald,He drove three paltry a steps.,three paltry a steps,DT JJ CD NNS,three,paltry,a,steps
10626,mahowald,He drove five paltry a meters.,five paltry a meters,DT JJ CD NNS,five,paltry,a,meters
10627,mahowald,He drove five paltry a feet.,five paltry a feet,DT JJ CD NNS,five,paltry,a,feet
10628,mahowald,He drove five paltry a yards.,five paltry a yards,DT JJ CD NNS,five,paltry,a,yards
10629,mahowald,He drove five paltry a blocks.,five paltry a blocks,DT JJ CD NNS,five,paltry,a,blocks
10630,mahowald,He drove five paltry a steps.,five paltry a steps,DT JJ CD NNS,five,paltry,a,steps
10631,mahowald,He drove twenty paltry a meters.,twenty paltry a meters,DT JJ CD NNS,twenty,paltry,a,meters
10632,mahowald,He drove twenty paltry a feet.,twenty paltry a feet,DT JJ CD NNS,twenty,paltry,a,feet
10633,mahowald,He drove twenty paltry a yards.,twenty paltry a yards,DT JJ CD NNS,twenty,paltry,a,yards
10634,mahowald,He drove twenty paltry a blocks.,twenty paltry a blocks,DT JJ CD NNS,twenty,paltry,a,blocks
10635,mahowald,He drove twenty paltry a steps.,twenty paltry a steps,DT JJ CD NNS,twenty,paltry,a,steps
10636,mahowald,He drove three meager a meters.,three meager a meters,DT JJ CD NNS,three,meager,a,meters
10637,mahowald,He drove three meager a feet.,three meager a feet,DT JJ CD NNS,three,meager,a,feet
10638,mahowald,He drove three meager a yards.,three meager a yards,DT JJ CD NNS,three,meager,a,yards
10639,mahowald,He drove three meager a blocks.,three meager a blocks,DT JJ CD NNS,three,meager,a,blocks
10640,mahowald,He drove three meager a steps.,three meager a steps,DT JJ CD NNS,three,meager,a,steps
10641,mahowald,He drove five meager a meters.,five meager a meters,DT JJ CD NNS,five,meager,a,meters
10642,mahowald,He drove five meager a feet.,five meager a feet,DT JJ CD NNS,five,meager,a,feet
10643,mahowald,He drove five meager a yards.,five meager a yards,DT JJ CD NNS,five,meager,a,yards
10644,mahowald,He drove five meager a blocks.,five meager a blocks,DT JJ CD NNS,five,meager,a,blocks
10645,mahowald,He drove five meager a steps.,five meager a steps,DT JJ CD NNS,five,meager,a,steps
10646,mahowald,He drove twenty meager a meters.,twenty meager a meters,DT JJ CD NNS,twenty,meager,a,meters
10647,mahowald,He drove twenty meager a feet.,twenty meager a feet,DT JJ CD NNS,twenty,meager,a,feet
10648,mahowald,He drove twenty meager a yards.,twenty meager a yards,DT JJ CD NNS,twenty,meager,a,yards
10649,mahowald,He drove twenty meager a blocks.,twenty meager a blocks,DT JJ CD NNS,twenty,meager,a,blocks
10650,mahowald,He drove twenty meager a steps.,twenty meager a steps,DT JJ CD NNS,twenty,meager,a,steps
10651,mahowald,He drove three extra a meters.,three extra a meters,DT JJ CD NNS,three,extra,a,meters
10652,mahowald,He drove three extra a feet.,three extra a feet,DT JJ CD NNS,three,extra,a,feet
10653,mahowald,He drove three extra a yards.,three extra a yards,DT JJ CD NNS,three,extra,a,yards
10654,mahowald,He drove three extra a blocks.,three extra a blocks,DT JJ CD NNS,three,extra,a,blocks
10655,mahowald,He drove three extra a steps.,three extra a steps,DT JJ CD NNS,three,extra,a,steps
10656,mahowald,He drove five extra a meters.,five extra a meters,DT JJ CD NNS,five,extra,a,meters
10657,mahowald,He drove five extra a feet.,five extra a feet,DT JJ CD NNS,five,extra,a,feet
10658,mahowald,He drove five extra a yards.,five extra a yards,DT JJ CD NNS,five,extra,a,yards
10659,mahowald,He drove five extra a blocks.,five extra a blocks,DT JJ CD NNS,five,extra,a,blocks
10660,mahowald,He drove five extra a steps.,five extra a steps,DT JJ CD NNS,five,extra,a,steps
10661,mahowald,He drove twenty extra a meters.,twenty extra a meters,DT JJ CD NNS,twenty,extra,a,meters
10662,mahowald,He drove twenty extra a feet.,twenty extra a feet,DT JJ CD NNS,twenty,extra,a,feet
10663,mahowald,He drove twenty extra a yards.,twenty extra a yards,DT JJ CD NNS,twenty,extra,a,yards
10664,mahowald,He drove twenty extra a blocks.,twenty extra a blocks,DT JJ CD NNS,twenty,extra,a,blocks
10665,mahowald,He drove twenty extra a steps.,twenty extra a steps,DT JJ CD NNS,twenty,extra,a,steps
10666,mahowald,He drove three measly a meters.,three measly a meters,DT JJ CD NNS,three,measly,a,meters
10667,mahowald,He drove three measly a feet.,three measly a feet,DT JJ CD NNS,three,measly,a,feet
10668,mahowald,He drove three measly a yards.,three measly a yards,DT JJ CD NNS,three,measly,a,yards
10669,mahowald,He drove three measly a blocks.,three measly a blocks,DT JJ CD NNS,three,measly,a,blocks
10670,mahowald,He drove three measly a steps.,three measly a steps,DT JJ CD NNS,three,measly,a,steps
10671,mahowald,He drove five measly a meters.,five measly a meters,DT JJ CD NNS,five,measly,a,meters
10672,mahowald,He drove five measly a feet.,five measly a feet,DT JJ CD NNS,five,measly,a,feet
10673,mahowald,He drove five measly a yards.,five measly a yards,DT JJ CD NNS,five,measly,a,yards
10674,mahowald,He drove five measly a blocks.,five measly a blocks,DT JJ CD NNS,five,measly,a,blocks
10675,mahowald,He drove five measly a steps.,five measly a steps,DT JJ CD NNS,five,measly,a,steps
10676,mahowald,He drove twenty measly a meters.,twenty measly a meters,DT JJ CD NNS,twenty,measly,a,meters
10677,mahowald,He drove twenty measly a feet.,twenty measly a feet,DT JJ CD NNS,twenty,measly,a,feet
10678,mahowald,He drove twenty measly a yards.,twenty measly a yards,DT JJ CD NNS,twenty,measly,a,yards
10679,mahowald,He drove twenty measly a blocks.,twenty measly a blocks,DT JJ CD NNS,twenty,measly,a,blocks
10680,mahowald,He drove twenty measly a steps.,twenty measly a steps,DT JJ CD NNS,twenty,measly,a,steps
10681,mahowald,He drove three substantial a meters.,three substantial a meters,DT JJ CD NNS,three,substantial,a,meters
10682,mahowald,He drove three substantial a feet.,three substantial a feet,DT JJ CD NNS,three,substantial,a,feet
10683,mahowald,He drove three substantial a yards.,three substantial a yards,DT JJ CD NNS,three,substantial,a,yards
10684,mahowald,He drove three substantial a blocks.,three substantial a blocks,DT JJ CD NNS,three,substantial,a,blocks
10685,mahowald,He drove three substantial a steps.,three substantial a steps,DT JJ CD NNS,three,substantial,a,steps
10686,mahowald,He drove five substantial a meters.,five substantial a meters,DT JJ CD NNS,five,substantial,a,meters
10687,mahowald,He drove five substantial a feet.,five substantial a feet,DT JJ CD NNS,five,substantial,a,feet
10688,mahowald,He drove five substantial a yards.,five substantial a yards,DT JJ CD NNS,five,substantial,a,yards
10689,mahowald,He drove five substantial a blocks.,five substantial a blocks,DT JJ CD NNS,five,substantial,a,blocks
10690,mahowald,He drove five substantial a steps.,five substantial a steps,DT JJ CD NNS,five,substantial,a,steps
10691,mahowald,He drove twenty substantial a meters.,twenty substantial a meters,DT JJ CD NNS,twenty,substantial,a,meters
10692,mahowald,He drove twenty substantial a feet.,twenty substantial a feet,DT JJ CD NNS,twenty,substantial,a,feet
10693,mahowald,He drove twenty substantial a yards.,twenty substantial a yards,DT JJ CD NNS,twenty,substantial,a,yards
10694,mahowald,He drove twenty substantial a blocks.,twenty substantial a blocks,DT JJ CD NNS,twenty,substantial,a,blocks
10695,mahowald,He drove twenty substantial a steps.,twenty substantial a steps,DT JJ CD NNS,twenty,substantial,a,steps
10696,mahowald,He drove three record-setting a meters.,three record-setting a meters,DT JJ CD NNS,three,record-setting,a,meters
10697,mahowald,He drove three record-setting a feet.,three record-setting a feet,DT JJ CD NNS,three,record-setting,a,feet
10698,mahowald,He drove three record-setting a yards.,three record-setting a yards,DT JJ CD NNS,three,record-setting,a,yards
10699,mahowald,He drove three record-setting a blocks.,three record-setting a blocks,DT JJ CD NNS,three,record-setting,a,blocks
10700,mahowald,He drove three record-setting a steps.,three record-setting a steps,DT JJ CD NNS,three,record-setting,a,steps
10701,mahowald,He drove five record-setting a meters.,five record-setting a meters,DT JJ CD NNS,five,record-setting,a,meters
10702,mahowald,He drove five record-setting a feet.,five record-setting a feet,DT JJ CD NNS,five,record-setting,a,feet
10703,mahowald,He drove five record-setting a yards.,five record-setting a yards,DT JJ CD NNS,five,record-setting,a,yards
10704,mahowald,He drove five record-setting a blocks.,five record-setting a blocks,DT JJ CD NNS,five,record-setting,a,blocks
10705,mahowald,He drove five record-setting a steps.,five record-setting a steps,DT JJ CD NNS,five,record-setting,a,steps
10706,mahowald,He drove twenty record-setting a meters.,twenty record-setting a meters,DT JJ CD NNS,twenty,record-setting,a,meters
10707,mahowald,He drove twenty record-setting a feet.,twenty record-setting a feet,DT JJ CD NNS,twenty,record-setting,a,feet
10708,mahowald,He drove twenty record-setting a yards.,twenty record-setting a yards,DT JJ CD NNS,twenty,record-setting,a,yards
10709,mahowald,He drove twenty record-setting a blocks.,twenty record-setting a blocks,DT JJ CD NNS,twenty,record-setting,a,blocks
10710,mahowald,He drove twenty record-setting a steps.,twenty record-setting a steps,DT JJ CD NNS,twenty,record-setting,a,steps
10711,mahowald,Somone walked three astonishing a meters.,three astonishing a meters,DT JJ CD NNS,three,astonishing,a,meters
10712,mahowald,Somone walked three astonishing a feet.,three astonishing a feet,DT JJ CD NNS,three,astonishing,a,feet
10713,mahowald,Somone walked three astonishing a yards.,three astonishing a yards,DT JJ CD NNS,three,astonishing,a,yards
10714,mahowald,Somone walked three astonishing a blocks.,three astonishing a blocks,DT JJ CD NNS,three,astonishing,a,blocks
10715,mahowald,Somone walked three astonishing a steps.,three astonishing a steps,DT JJ CD NNS,three,astonishing,a,steps
10716,mahowald,Somone walked five astonishing a meters.,five astonishing a meters,DT JJ CD NNS,five,astonishing,a,meters
10717,mahowald,Somone walked five astonishing a feet.,five astonishing a feet,DT JJ CD NNS,five,astonishing,a,feet
10718,mahowald,Somone walked five astonishing a yards.,five astonishing a yards,DT JJ CD NNS,five,astonishing,a,yards
10719,mahowald,Somone walked five astonishing a blocks.,five astonishing a blocks,DT JJ CD NNS,five,astonishing,a,blocks
10720,mahowald,Somone walked five astonishing a steps.,five astonishing a steps,DT JJ CD NNS,five,astonishing,a,steps
10721,mahowald,Somone walked twenty astonishing a meters.,twenty astonishing a meters,DT JJ CD NNS,twenty,astonishing,a,meters
10722,mahowald,Somone walked twenty astonishing a feet.,twenty astonishing a feet,DT JJ CD NNS,twenty,astonishing,a,feet
10723,mahowald,Somone walked twenty astonishing a yards.,twenty astonishing a yards,DT JJ CD NNS,twenty,astonishing,a,yards
10724,mahowald,Somone walked twenty astonishing a blocks.,twenty astonishing a blocks,DT JJ CD NNS,twenty,astonishing,a,blocks
10725,mahowald,Somone walked twenty astonishing a steps.,twenty astonishing a steps,DT JJ CD NNS,twenty,astonishing,a,steps
10726,mahowald,Somone walked three incredible a meters.,three incredible a meters,DT JJ CD NNS,three,incredible,a,meters
10727,mahowald,Somone walked three incredible a feet.,three incredible a feet,DT JJ CD NNS,three,incredible,a,feet
10728,mahowald,Somone walked three incredible a yards.,three incredible a yards,DT JJ CD NNS,three,incredible,a,yards
10729,mahowald,Somone walked three incredible a blocks.,three incredible a blocks,DT JJ CD NNS,three,incredible,a,blocks
10730,mahowald,Somone walked three incredible a steps.,three incredible a steps,DT JJ CD NNS,three,incredible,a,steps
10731,mahowald,Somone walked five incredible a meters.,five incredible a meters,DT JJ CD NNS,five,incredible,a,meters
10732,mahowald,Somone walked five incredible a feet.,five incredible a feet,DT JJ CD NNS,five,incredible,a,feet
10733,mahowald,Somone walked five incredible a yards.,five incredible a yards,DT JJ CD NNS,five,incredible,a,yards
10734,mahowald,Somone walked five incredible a blocks.,five incredible a blocks,DT JJ CD NNS,five,incredible,a,blocks
10735,mahowald,Somone walked five incredible a steps.,five incredible a steps,DT JJ CD NNS,five,incredible,a,steps
10736,mahowald,Somone walked twenty incredible a meters.,twenty incredible a meters,DT JJ CD NNS,twenty,incredible,a,meters
10737,mahowald,Somone walked twenty incredible a feet.,twenty incredible a feet,DT JJ CD NNS,twenty,incredible,a,feet
10738,mahowald,Somone walked twenty incredible a yards.,twenty incredible a yards,DT JJ CD NNS,twenty,incredible,a,yards
10739,mahowald,Somone walked twenty incredible a blocks.,twenty incredible a blocks,DT JJ CD NNS,twenty,incredible,a,blocks
10740,mahowald,Somone walked twenty incredible a steps.,twenty incredible a steps,DT JJ CD NNS,twenty,incredible,a,steps
10741,mahowald,Somone walked three impressive a meters.,three impressive a meters,DT JJ CD NNS,three,impressive,a,meters
10742,mahowald,Somone walked three impressive a feet.,three impressive a feet,DT JJ CD NNS,three,impressive,a,feet
10743,mahowald,Somone walked three impressive a yards.,three impressive a yards,DT JJ CD NNS,three,impressive,a,yards
10744,mahowald,Somone walked three impressive a blocks.,three impressive a blocks,DT JJ CD NNS,three,impressive,a,blocks
10745,mahowald,Somone walked three impressive a steps.,three impressive a steps,DT JJ CD NNS,three,impressive,a,steps
10746,mahowald,Somone walked five impressive a meters.,five impressive a meters,DT JJ CD NNS,five,impressive,a,meters
10747,mahowald,Somone walked five impressive a feet.,five impressive a feet,DT JJ CD NNS,five,impressive,a,feet
10748,mahowald,Somone walked five impressive a yards.,five impressive a yards,DT JJ CD NNS,five,impressive,a,yards
10749,mahowald,Somone walked five impressive a blocks.,five impressive a blocks,DT JJ CD NNS,five,impressive,a,blocks
10750,mahowald,Somone walked five impressive a steps.,five impressive a steps,DT JJ CD NNS,five,impressive,a,steps
10751,mahowald,Somone walked twenty impressive a meters.,twenty impressive a meters,DT JJ CD NNS,twenty,impressive,a,meters
10752,mahowald,Somone walked twenty impressive a feet.,twenty impressive a feet,DT JJ CD NNS,twenty,impressive,a,feet
10753,mahowald,Somone walked twenty impressive a yards.,twenty impressive a yards,DT JJ CD NNS,twenty,impressive,a,yards
