,idx,source,sentence,construction,pattern,DT,ADJ,NUMERAL,NOUN
9826,9827,mahowald,Please enjoy three incredible a paintings.,three incredible a paintings,DT JJ CD NNS,an,incredible,three,paintings
9827,9828,mahowald,Please enjoy three incredible a books.,three incredible a books,DT JJ CD NNS,an,incredible,three,books
9828,9829,mahowald,Please enjoy three incredible a shows.,three incredible a shows,DT JJ CD NNS,an,incredible,three,shows
9829,9830,mahowald,Please enjoy three incredible an operas.,three incredible an operas,DT JJ CD NNS,an,incredible,three,operas
9830,9831,mahowald,Please enjoy five incredible a movies.,five incredible a movies,DT JJ CD NNS,an,incredible,five,movies
9831,9832,mahowald,Please enjoy five incredible a paintings.,five incredible a paintings,DT JJ CD NNS,an,incredible,five,paintings
9832,9833,mahowald,Please enjoy five incredible a books.,five incredible a books,DT JJ CD NNS,an,incredible,five,books
9833,9834,mahowald,Please enjoy five incredible a shows.,five incredible a shows,DT JJ CD NNS,an,incredible,five,shows
9834,9835,mahowald,Please enjoy five incredible an operas.,five incredible an operas,DT JJ CD NNS,an,incredible,five,operas
9835,9836,mahowald,Please enjoy twenty incredible a movies.,twenty incredible a movies,DT JJ CD NNS,an,incredible,twenty,movies
9836,9837,mahowald,Please enjoy twenty incredible a paintings.,twenty incredible a paintings,DT JJ CD NNS,an,incredible,twenty,paintings
9837,9838,mahowald,Please enjoy twenty incredible a books.,twenty incredible a books,DT JJ CD NNS,an,incredible,twenty,books
9838,9839,mahowald,Please enjoy twenty incredible a shows.,twenty incredible a shows,DT JJ CD NNS,an,incredible,twenty,shows
9839,9840,mahowald,Please enjoy twenty incredible an operas.,twenty incredible an operas,DT JJ CD NNS,an,incredible,twenty,operas
9840,9841,mahowald,Please enjoy three impressive a movies.,three impressive a movies,DT JJ CD NNS,an,impressive,three,movies
9841,9842,mahowald,Please enjoy three impressive a paintings.,three impressive a paintings,DT JJ CD NNS,an,impressive,three,paintings
9842,9843,mahowald,Please enjoy three impressive a books.,three impressive a books,DT JJ CD NNS,an,impressive,three,books
9843,9844,mahowald,Please enjoy three impressive a shows.,three impressive a shows,DT JJ CD NNS,an,impressive,three,shows
9844,9845,mahowald,Please enjoy three impressive an operas.,three impressive an operas,DT JJ CD NNS,an,impressive,three,operas
9845,9846,mahowald,Please enjoy five impressive a movies.,five impressive a movies,DT JJ CD NNS,an,impressive,five,movies
9846,9847,mahowald,Please enjoy five impressive a paintings.,five impressive a paintings,DT JJ CD NNS,an,impressive,five,paintings
9847,9848,mahowald,Please enjoy five impressive a books.,five impressive a books,DT JJ CD NNS,an,impressive,five,books
9848,9849,mahowald,Please enjoy five impressive a shows.,five impressive a shows,DT JJ CD NNS,an,impressive,five,shows
9849,9850,mahowald,Please enjoy five impressive an operas.,five impressive an operas,DT JJ CD NNS,an,impressive,five,operas
9850,9851,mahowald,Please enjoy twenty impressive a movies.,twenty impressive a movies,DT JJ CD NNS,an,impressive,twenty,movies
9851,9852,mahowald,Please enjoy twenty impressive a paintings.,twenty impressive a paintings,DT JJ CD NNS,an,impressive,twenty,paintings
9852,9853,mahowald,Please enjoy twenty impressive a books.,twenty impressive a books,DT JJ CD NNS,an,impressive,twenty,books
9853,9854,mahowald,Please enjoy twenty impressive a shows.,twenty impressive a shows,DT JJ CD NNS,an,impressive,twenty,shows
9854,9855,mahowald,Please enjoy twenty impressive an operas.,twenty impressive an operas,DT JJ CD NNS,an,impressive,twenty,operas
9855,9856,mahowald,Please enjoy three disappointing a movies.,three disappointing a movies,DT JJ CD NNS,a,disappointing,three,movies
9856,9857,mahowald,Please enjoy three disappointing a paintings.,three disappointing a paintings,DT JJ CD NNS,a,disappointing,three,paintings
9857,9858,mahowald,Please enjoy three disappointing a books.,three disappointing a books,DT JJ CD NNS,a,disappointing,three,books
9858,9859,mahowald,Please enjoy three disappointing a shows.,three disappointing a shows,DT JJ CD NNS,a,disappointing,three,shows
9859,9860,mahowald,Please enjoy three disappointing an operas.,three disappointing an operas,DT JJ CD NNS,a,disappointing,three,operas
9860,9861,mahowald,Please enjoy five disappointing a movies.,five disappointing a movies,DT JJ CD NNS,a,disappointing,five,movies
9861,9862,mahowald,Please enjoy five disappointing a paintings.,five disappointing a paintings,DT JJ CD NNS,a,disappointing,five,paintings
9862,9863,mahowald,Please enjoy five disappointing a books.,five disappointing a books,DT JJ CD NNS,a,disappointing,five,books
9863,9864,mahowald,Please enjoy five disappointing a shows.,five disappointing a shows,DT JJ CD NNS,a,disappointing,five,shows
9864,9865,mahowald,Please enjoy five disappointing an operas.,five disappointing an operas,DT JJ CD NNS,a,disappointing,five,operas
9865,9866,mahowald,Please enjoy twenty disappointing a movies.,twenty disappointing a movies,DT JJ CD NNS,a,disappointing,twenty,movies
9866,9867,mahowald,Please enjoy twenty disappointing a paintings.,twenty disappointing a paintings,DT JJ CD NNS,a,disappointing,twenty,paintings
9867,9868,mahowald,Please enjoy twenty disappointing a books.,twenty disappointing a books,DT JJ CD NNS,a,disappointing,twenty,books
9868,9869,mahowald,Please enjoy twenty disappointing a shows.,twenty disappointing a shows,DT JJ CD NNS,a,disappointing,twenty,shows
9869,9870,mahowald,Please enjoy twenty disappointing an operas.,twenty disappointing an operas,DT JJ CD NNS,a,disappointing,twenty,operas
9870,9871,mahowald,Please enjoy three surprising a movies.,three surprising a movies,DT JJ CD NNS,a,surprising,three,movies
9871,9872,mahowald,Please enjoy three surprising a paintings.,three surprising a paintings,DT JJ CD NNS,a,surprising,three,paintings
9872,9873,mahowald,Please enjoy three surprising a books.,three surprising a books,DT JJ CD NNS,a,surprising,three,books
9873,9874,mahowald,Please enjoy three surprising a shows.,three surprising a shows,DT JJ CD NNS,a,surprising,three,shows
9874,9875,mahowald,Please enjoy three surprising an operas.,three surprising an operas,DT JJ CD NNS,a,surprising,three,operas
9875,9876,mahowald,Please enjoy five surprising a movies.,five surprising a movies,DT JJ CD NNS,a,surprising,five,movies
9876,9877,mahowald,Please enjoy five surprising a paintings.,five surprising a paintings,DT JJ CD NNS,a,surprising,five,paintings
9877,9878,mahowald,Please enjoy five surprising a books.,five surprising a books,DT JJ CD NNS,a,surprising,five,books
9878,9879,mahowald,Please enjoy five surprising a shows.,five surprising a shows,DT JJ CD NNS,a,surprising,five,shows
9879,9880,mahowald,Please enjoy five surprising an operas.,five surprising an operas,DT JJ CD NNS,a,surprising,five,operas
9880,9881,mahowald,Please enjoy twenty surprising a movies.,twenty surprising a movies,DT JJ CD NNS,a,surprising,twenty,movies
9881,9882,mahowald,Please enjoy twenty surprising a paintings.,twenty surprising a paintings,DT JJ CD NNS,a,surprising,twenty,paintings
9882,9883,mahowald,Please enjoy twenty surprising a books.,twenty surprising a books,DT JJ CD NNS,a,surprising,twenty,books
9883,9884,mahowald,Please enjoy twenty surprising a shows.,twenty surprising a shows,DT JJ CD NNS,a,surprising,twenty,shows
9884,9885,mahowald,Please enjoy twenty surprising an operas.,twenty surprising an operas,DT JJ CD NNS,a,surprising,twenty,operas
9885,9886,mahowald,Please enjoy three devastating a movies.,three devastating a movies,DT JJ CD NNS,a,devastating,three,movies
9886,9887,mahowald,Please enjoy three devastating a paintings.,three devastating a paintings,DT JJ CD NNS,a,devastating,three,paintings
9887,9888,mahowald,Please enjoy three devastating a books.,three devastating a books,DT JJ CD NNS,a,devastating,three,books
9888,9889,mahowald,Please enjoy three devastating a shows.,three devastating a shows,DT JJ CD NNS,a,devastating,three,shows
9889,9890,mahowald,Please enjoy three devastating an operas.,three devastating an operas,DT JJ CD NNS,a,devastating,three,operas
9890,9891,mahowald,Please enjoy five devastating a movies.,five devastating a movies,DT JJ CD NNS,a,devastating,five,movies
9891,9892,mahowald,Please enjoy five devastating a paintings.,five devastating a paintings,DT JJ CD NNS,a,devastating,five,paintings
9892,9893,mahowald,Please enjoy five devastating a books.,five devastating a books,DT JJ CD NNS,a,devastating,five,books
9893,9894,mahowald,Please enjoy five devastating a shows.,five devastating a shows,DT JJ CD NNS,a,devastating,five,shows
9894,9895,mahowald,Please enjoy five devastating an operas.,five devastating an operas,DT JJ CD NNS,a,devastating,five,operas
9895,9896,mahowald,Please enjoy twenty devastating a movies.,twenty devastating a movies,DT JJ CD NNS,a,devastating,twenty,movies
9896,9897,mahowald,Please enjoy twenty devastating a paintings.,twenty devastating a paintings,DT JJ CD NNS,a,devastating,twenty,paintings
9897,9898,mahowald,Please enjoy twenty devastating a books.,twenty devastating a books,DT JJ CD NNS,a,devastating,twenty,books
9898,9899,mahowald,Please enjoy twenty devastating a shows.,twenty devastating a shows,DT JJ CD NNS,a,devastating,twenty,shows
9899,9900,mahowald,Please enjoy twenty devastating an operas.,twenty devastating an operas,DT JJ CD NNS,a,devastating,twenty,operas
9900,9901,mahowald,Please enjoy three pathetic a movies.,three pathetic a movies,DT JJ CD NNS,a,pathetic,three,movies
9901,9902,mahowald,Please enjoy three pathetic a paintings.,three pathetic a paintings,DT JJ CD NNS,a,pathetic,three,paintings
9902,9903,mahowald,Please enjoy three pathetic a books.,three pathetic a books,DT JJ CD NNS,a,pathetic,three,books
9903,9904,mahowald,Please enjoy three pathetic a shows.,three pathetic a shows,DT JJ CD NNS,a,pathetic,three,shows
9904,9905,mahowald,Please enjoy three pathetic an operas.,three pathetic an operas,DT JJ CD NNS,a,pathetic,three,operas
9905,9906,mahowald,Please enjoy five pathetic a movies.,five pathetic a movies,DT JJ CD NNS,a,pathetic,five,movies
9906,9907,mahowald,Please enjoy five pathetic a paintings.,five pathetic a paintings,DT JJ CD NNS,a,pathetic,five,paintings
9907,9908,mahowald,Please enjoy five pathetic a books.,five pathetic a books,DT JJ CD NNS,a,pathetic,five,books
9908,9909,mahowald,Please enjoy five pathetic a shows.,five pathetic a shows,DT JJ CD NNS,a,pathetic,five,shows
9909,9910,mahowald,Please enjoy five pathetic an operas.,five pathetic an operas,DT JJ CD NNS,a,pathetic,five,operas
9910,9911,mahowald,Please enjoy twenty pathetic a movies.,twenty pathetic a movies,DT JJ CD NNS,a,pathetic,twenty,movies
9911,9912,mahowald,Please enjoy twenty pathetic a paintings.,twenty pathetic a paintings,DT JJ CD NNS,a,pathetic,twenty,paintings
9912,9913,mahowald,Please enjoy twenty pathetic a books.,twenty pathetic a books,DT JJ CD NNS,a,pathetic,twenty,books
9913,9914,mahowald,Please enjoy twenty pathetic a shows.,twenty pathetic a shows,DT JJ CD NNS,a,pathetic,twenty,shows
9914,9915,mahowald,Please enjoy twenty pathetic an operas.,twenty pathetic an operas,DT JJ CD NNS,a,pathetic,twenty,operas
9915,9916,mahowald,Please enjoy three remarkable a movies.,three remarkable a movies,DT JJ CD NNS,a,remarkable,three,movies
9916,9917,mahowald,Please enjoy three remarkable a paintings.,three remarkable a paintings,DT JJ CD NNS,a,remarkable,three,paintings
9917,9918,mahowald,Please enjoy three remarkable a books.,three remarkable a books,DT JJ CD NNS,a,remarkable,three,books
9918,9919,mahowald,Please enjoy three remarkable a shows.,three remarkable a shows,DT JJ CD NNS,a,remarkable,three,shows
9919,9920,mahowald,Please enjoy three remarkable an operas.,three remarkable an operas,DT JJ CD NNS,a,remarkable,three,operas
9920,9921,mahowald,Please enjoy five remarkable a movies.,five remarkable a movies,DT JJ CD NNS,a,remarkable,five,movies
9921,9922,mahowald,Please enjoy five remarkable a paintings.,five remarkable a paintings,DT JJ CD NNS,a,remarkable,five,paintings
9922,9923,mahowald,Please enjoy five remarkable a books.,five remarkable a books,DT JJ CD NNS,a,remarkable,five,books
9923,9924,mahowald,Please enjoy five remarkable a shows.,five remarkable a shows,DT JJ CD NNS,a,remarkable,five,shows
9924,9925,mahowald,Please enjoy five remarkable an operas.,five remarkable an operas,DT JJ CD NNS,a,remarkable,five,operas
9925,9926,mahowald,Please enjoy twenty remarkable a movies.,twenty remarkable a movies,DT JJ CD NNS,a,remarkable,twenty,movies
9926,9927,mahowald,Please enjoy twenty remarkable a paintings.,twenty remarkable a paintings,DT JJ CD NNS,a,remarkable,twenty,paintings
9927,9928,mahowald,Please enjoy twenty remarkable a books.,twenty remarkable a books,DT JJ CD NNS,a,remarkable,twenty,books
9928,9929,mahowald,Please enjoy twenty remarkable a shows.,twenty remarkable a shows,DT JJ CD NNS,a,remarkable,twenty,shows
9929,9930,mahowald,Please enjoy twenty remarkable an operas.,twenty remarkable an operas,DT JJ CD NNS,a,remarkable,twenty,operas
9930,9931,mahowald,Please enjoy three mediocre a movies.,three mediocre a movies,DT JJ CD NNS,a,mediocre,three,movies
9931,9932,mahowald,Please enjoy three mediocre a paintings.,three mediocre a paintings,DT JJ CD NNS,a,mediocre,three,paintings
9932,9933,mahowald,Please enjoy three mediocre a books.,three mediocre a books,DT JJ CD NNS,a,mediocre,three,books
9933,9934,mahowald,Please enjoy three mediocre a shows.,three mediocre a shows,DT JJ CD NNS,a,mediocre,three,shows
9934,9935,mahowald,Please enjoy three mediocre an operas.,three mediocre an operas,DT JJ CD NNS,a,mediocre,three,operas
9935,9936,mahowald,Please enjoy five mediocre a movies.,five mediocre a movies,DT JJ CD NNS,a,mediocre,five,movies
9936,9937,mahowald,Please enjoy five mediocre a paintings.,five mediocre a paintings,DT JJ CD NNS,a,mediocre,five,paintings
9937,9938,mahowald,Please enjoy five mediocre a books.,five mediocre a books,DT JJ CD NNS,a,mediocre,five,books
9938,9939,mahowald,Please enjoy five mediocre a shows.,five mediocre a shows,DT JJ CD NNS,a,mediocre,five,shows
9939,9940,mahowald,Please enjoy five mediocre an operas.,five mediocre an operas,DT JJ CD NNS,a,mediocre,five,operas
9940,9941,mahowald,Please enjoy twenty mediocre a movies.,twenty mediocre a movies,DT JJ CD NNS,a,mediocre,twenty,movies
9941,9942,mahowald,Please enjoy twenty mediocre a paintings.,twenty mediocre a paintings,DT JJ CD NNS,a,mediocre,twenty,paintings
9942,9943,mahowald,Please enjoy twenty mediocre a books.,twenty mediocre a books,DT JJ CD NNS,a,mediocre,twenty,books
9943,9944,mahowald,Please enjoy twenty mediocre a shows.,twenty mediocre a shows,DT JJ CD NNS,a,mediocre,twenty,shows
9944,9945,mahowald,Please enjoy twenty mediocre an operas.,twenty mediocre an operas,DT JJ CD NNS,a,mediocre,twenty,operas
9945,9946,mahowald,Please enjoy three unsatisfying a movies.,three unsatisfying a movies,DT JJ CD NNS,an,unsatisfying,three,movies
9946,9947,mahowald,Please enjoy three unsatisfying a paintings.,three unsatisfying a paintings,DT JJ CD NNS,an,unsatisfying,three,paintings
9947,9948,mahowald,Please enjoy three unsatisfying a books.,three unsatisfying a books,DT JJ CD NNS,an,unsatisfying,three,books
9948,9949,mahowald,Please enjoy three unsatisfying a shows.,three unsatisfying a shows,DT JJ CD NNS,an,unsatisfying,three,shows
