sentence_idx,noun,noun_idx,article,article_dep,dep_depth,article_idx
6627107,mans,5,another,det,0,4
6627116,mans,13,another,det,0,12
6627487,things,4,a,det,0,2
6627539,needs,6,a,det,0,4
6627558,quarters,15,an,quantmod,1,12
6627706,ladies,29,a,det,0,28
6627887,women,7,a,det,0,6
6628816,records,32,a,det,1,0
6628947,attributes,8,a,det,0,5
6629023,years,2,a,det,0,0
6629204,Bachelors,9,a,det,0,8
6629523,places,6,a,det,1,2
6629939,issues,11,a,det,0,9
6630098,months,9,a,det,0,7
6630185,beers,7,a,quantmod,1,5
6630421,years,8,a,det,0,6
6630630,examples,14,a,det,0,12
6630915,days,10,a,det,0,9
6631170,years,12,a,det,0,10
6631173,pounds,28,another,det,0,26
6631189,pounds,16,a,det,0,13
6631292,dollars,13,a,quantmod,1,9
6631296,dollars,9,a,quantmod,1,5
6631437,cents,7,a,quantmod,1,5
6631439,books,9,a,det,0,6
6632177,diagrams,10,a,det,0,8
6632229,hours,34,a,det,0,32
6633469,years,6,a,quantmod,2,4
6634069,divers,6,a,quantmod,1,4
6634757,hairs,15,a,det,2,1
6635119,months,7,a,det,0,5
6635399,years,5,a,det,0,3
6635410,passengers,11,an,det,0,4
6635425,weeks,12,a,det,0,11
6635755,years,2,a,det,0,0
6635826,police,5,a,det,0,3
6636088,seconds,11,a,quantmod,1,9
6636440,hours,16,a,quantmod,1,14
6637496,rules,14,a,det,2,4
6637500,rules,3,a,det,0,0
6637725,things,7,a,quantmod,1,4
6638702,men,12,another,det,0,10
6638907,hours,3,a,det,0,1
6639073,years,5,a,quantmod,1,2
6639348,places,6,a,det,1,2
6639869,times,6,a,quantmod,1,4
6640069,months,9,a,det,0,7
6640394,westwards,4,an,det,0,2
6640941,days,6,a,det,0,4
6641417,pities,6,a,quantmod,1,4
6641722,days,62,a,det,0,61
6641768,hours,5,a,det,0,2
6641883,features,7,a,quantmod,1,4
6641979,years,4,a,quantmod,1,2
6642060,hints,11,a,quantmod,1,9
6642896,objects,10,a,det,0,8
6643265,weights,13,a,det,0,10
6643403,weights,4,a,quantmod,1,1
6643449,sessions,8,a,quantmod,1,6
6643515,half--,11,a,det,0,10
6643882,shirts,33,a,det,0,31
6644241,names,10,a,quantmod,1,7
6644442,races,17,a,quantmod,1,15
6644561,years,8,a,det,0,6
6644955,pounds,27,a,quantmod,1,22
6645016,places,6,a,det,1,2
6645141,leagues,11,a,det,0,8
6645144,offices,21,a,det,0,19
6645359,jackdaw,5,a,det,0,4
6645495,months,34,another,det,0,32
6645633,months,9,a,det,0,7
6645647,women,4,a,det,0,2
6645988,steps,5,a,det,0,3
6646130,zeroes,14,a,det,0,10
6646484,pounds,7,a,det,1,3
6646747,people,9,a,det,0,8
6646883,days,27,a,det,0,26
6647217,nights,20,a,det,0,18
6647327,libra,3,a,det,0,2
6647390,nights,9,a,det,0,8
6647856,species,49,a,det,0,48
6647871,things,8,a,det,0,6
6648087,bulbs,7,a,det,2,4
6648132,species,2,a,det,0,1
6649089,thalers,13,a,quantmod,1,11
6649206,yards,9,a,quantmod,1,7
6649282,ways,7,a,det,0,6
6649499,years,20,a,det,0,18
6649835,omen,4,an,det,0,3
6650021,weeks,4,a,quantmod,1,2
6650535,fields,6,a,quantmod,1,3
6650764,M.Ed,6,an,det,0,5
6651302,years,5,a,quantmod,1,3
6651318,years,2,a,det,0,0
6651338,years,2,a,det,0,0
6651381,means,7,a,det,0,6
6652377,trays,10,a,quantmod,1,7
6652387,bits,19,a,quantmod,1,17
6652554,weeks,44,another,det,0,42
6652561,seeds,9,a,quantmod,1,7
6652692,miles,6,a,det,0,4
6652786,schools,30,a,quantmod,1,27
6652947,woman&amp;lt;/i&amp;gt,17,a,det,0,12
6653158,miles,11,a,det,0,6
6653244,garden&amp;lt;/i&amp;gt,8,a,det,2,6
6653339,conversations,28,a,det,3,14
6653449,seconds,2,a,det,0,0
6653501,sheep,9,a,det,0,7
6653727,miles,12,a,quantmod,2,10
6653872,miles,9,a,quantmod,2,7
6653913,miles,8,a,quantmod,2,6
6654527,cards,9,a,det,2,5
6654936,miles,7,a,quantmod,1,5
6655025,numbers,6,a,det,1,4
6655286,men,13,a,det,3,3
6655529,pounds,9,a,quantmod,1,5
6655838,miles,10,a,quantmod,2,8
6655897,tons,38,a,quantmod,2,36
6655897,tons,46,a,quantmod,3,44
6656190,miles,2,a,quantmod,1,0
6656229,pennies,8,a,det,0,6
6656247,pounds,9,a,quantmod,1,7
6656675,hours,9,a,det,0,7
6657672,minutes,7,a,quantmod,1,5
6658071,crabs,15,a,det,1,12
6658566,feet,6,another,det,0,4
6658715,feet,12,an,det,2,1
6658779,days,5,a,quantmod,1,3
6658937,years,2,a,det,0,0
6659202,minutes,31,a,quantmod,2,29
6659214,contretemps,4,a,det,0,2
6659215,minutes,10,a,quantmod,2,8
6659363,days,8,a,det,0,6
6659375,possibilities,8,a,quantmod,1,6
6659387,candidates,5,a,quantmod,1,2
6659460,countries,3,a,quantmod,1,0
6660695,days,8,a,det,0,6
6660717,seconds,8,a,det,0,6
6660717,prevails,11,a,det,2,6
6660765,blues,4,a,det,0,3
6661206,shocks,9,a,det,0,6
6661750,months,9,a,det,0,6
6662286,species,21,a,det,0,20
6662289,ways,6,a,quantmod,1,4
6662471,empties,8,a,det,0,4
6662487,pigtails,12,a,det,1,8
6663422,lens,7,a,det,0,5
6663471,feet,2,a,det,0,0
6663834,yards,10,a,quantmod,1,8
6663890,beacons,9,a,det,3,3
6664077,means,5,a,det,0,3
6664650,lines,6,a,det,1,2
6664821,levels,24,a,det,0,23
6664839,levels,2,a,det,0,1
6664869,levels,15,a,det,0,14
6664991,miles,4,a,quantmod,2,2
6665143,deforesters,4,a,det,0,1
6665760,means,3,a,det,0,1
6665976,miles,11,a,quantmod,1,9
6665999,years,6,a,det,0,4
6666345,films,9,an,det,0,7
6666578,times,6,a,quantmod,1,4
6666898,years,17,a,det,0,15
6667039,remarks,5,a,quantmod,1,0
6667774,minutes,2,a,quantmod,1,0
6667868,years,2,a,quantmod,1,0
6668127,days,6,a,det,0,4
6668524,hours,2,a,det,0,0
6668740,leaves,5,a,det,0,3
6669059,witches,3,a,quantmod,1,0
6669059,descendents,8,a,det,0,5
6669234,years,5,a,quantmod,1,3
6669388,months,6,a,det,0,4
6669583,knees,13,a,det,0,12
6670693,pizzas,13,a,det,1,8
6670784,weeks,15,a,det,1,13
6671034,seconds,12,a,det,0,9
6671658,triceratops,3,a,det,0,2
6672351,downstairs,6,a,det,1,3
6672456,classes,14,a,compound,0,13
6672466,friends,6,a,det,0,3
6672718,people,13,another,det,0,11
6673690,things,7,a,advmod,1,3
6673921,quid,21,another,det,0,18
6674040,years,4,a,quantmod,1,2
6674237,miles,8,a,det,0,6
6674543,miles,10,a,det,0,5
6674942,scallywags,8,a,quantmod,1,5
6675440,ways,9,a,det,0,7
6675705,samples,9,a,quantmod,1,6
6675826,persons,10,a,quantmod,1,8
6675847,things,5,a,quantmod,1,2
6676071,tapes,34,a,quantmod,2,30
6676198,tapes,22,a,det,2,20
6676395,days,2,a,det,0,0
6676874,minutes,8,a,det,0,6
6676905,quid,19,a,quantmod,1,17
6677340,minutes,20,a,det,0,18
6677373,rules,9,a,det,0,7
6677523,ways,12,a,det,1,10
6677831,things,6,a,quantmod,1,3
6678252,species,3,a,det,0,1
6678764,Englishmen,6,a,quantmod,1,4
6678979,pieces,8,a,det,1,6
6679079,weeks,4,a,det,0,2
6679379,things,5,a,det,0,2
6679429,cases,10,a,quantmod,1,7
6679594,downstairs,6,a,det,1,3
6679700,ropes,5,a,quantmod,1,0
6680162,things,15,a,quantmod,1,13
6680247,things,14,a,quantmod,1,12
6680288,features,11,a,quantmod,1,8
6680405,pieces,7,a,det,0,5
6680569,dumps,10,a,det,2,1
6680893,lives,8,a,quantmod,1,6
6681469,components,9,a,det,0,7
6684235,things,3,a,det,0,1
6684520,times,9,a,det,0,7
6684717,friends,26,a,quantmod,1,24
6684923,minutes,20,a,det,0,18
6684951,rules,9,a,det,0,7
6685093,pounds,2,another,det,0,0
6685234,markers,9,a,det,0,7
6685622,chickens,8,a,det,0,5
6686485,5k,25,a,det,0,24
6687235,people,33,a,quantmod,1,26
6687469,girls,18,a,quantmod,1,16
6687532,men,12,a,det,0,11
6688034,downstairs,6,a,det,1,3
6688195,times,30,a,det,0,28
6689162,hymns,8,a,quantmod,1,4
6689214,degrees,7,another,det,0,4
6689214,degrees,12,another,det,0,9
6689214,degrees,17,another,det,0,14
6689575,minutes,11,a,det,0,9
6689599,characters,16,a,det,1,14
6689609,rules,9,a,det,0,7
6689899,lauras,3,a,det,0,2
6690228,things,6,a,quantmod,1,4
6690293,years,9,a,det,0,7
6690363,ones,11,a,det,0,8
6690400,degrees,7,a,quantmod,1,3
6690403,degrees,7,a,quantmod,1,3
6690406,degrees,8,a,quantmod,1,4
6690412,degrees,7,a,quantmod,1,3
6690425,degrees,8,a,quantmod,1,4
6690449,algorithm,2,a,det,0,0
6690915,years,3,a,det,0,1
6691003,results,10,a,det,0,5
6691467,voices,14,a,quantmod,1,12
6691509,ofblocks,7,a,quantmod,1,5
6691720,exceptions,10,a,det,0,8
6691893,downstairs,6,a,det,1,3
6693170,years,16,a,quantmod,2,14
6693187,jobs,15,another,det,0,7
6693187,years,27,a,quantmod,2,25
6693205,years,4,a,quantmod,2,2
6693216,years,5,a,quantmod,2,3
6694621,minutes,2,a,det,0,0
6694815,accounts,37,a,det,0,35
6694886,accounts,12,a,quantmod,1,9
6694931,trumps,26,a,det,1,21
6695356,months,37,a,det,0,34
6696279,seconds,7,a,det,0,5
6696469,options,41,a,quantmod,2,38
6696848,expenses,6,a,quantmod,1,4
6697163,sheets,7,a,det,0,5
6697311,flights,7,a,det,0,6
6697884,minutes,20,a,det,0,18
6697908,times,8,a,quantmod,1,6
6697927,rules,9,a,det,0,7
6698004,meetings,15,a,det,0,12
6698487,seconds,3,a,det,0,1
6698534,reservations,46,a,det,0,45
6698785,days,47,a,det,0,46
6698891,screens,40,a,quantmod,2,37
6699285,opus,9,a,det,0,7
6699502,instances,3,a,quantmod,1,0
6700064,seconds,4,a,det,0,2
6700100,people,27,a,det,0,25
6700123,rebels,7,a,det,0,3
6700234,reasons,3,another,det,0,2
6700495,children,17,an,det,1,13
6700720,downstairs,6,a,det,1,3
6701183,weeks,16,a,det,0,14
6701267,foretells,7,a,det,1,1
6701398,foretells,7,a,det,1,1
6701608,means,17,a,det,0,16
6701682,children,7,a,det,0,6
6702059,years,6,a,det,0,4
6702137,things,8,a,quantmod,1,6
6702299,minutes,8,a,quantmod,1,6
6702315,misfortunes,11,a,det,1,8
6702358,ups,20,a,det,0,16
6702550,hours,2,a,det,0,0
6702939,years,6,an,det,0,3
6702998,questions,7,a,det,0,5
6703049,minutes,31,a,quantmod,1,29
6703738,spaces,46,a,det,0,44
6704223,yards,15,a,quantmod,1,13
6704291,pounds,13,a,quantmod,1,10
6704457,jobs,8,a,quantmod,1,6
6704529,pounds,28,a,quantmod,1,23
6704668,words,12,a,det,0,10
6704782,words,4,a,det,0,2
6704842,women,7,a,det,2,1
6705705,people,10,a,quantmod,1,8
6705754,people,24,a,quantmod,1,22
6705769,days,6,a,det,0,4
6705781,times,9,a,det,0,7
6706734,lines,13,a,det,0,11
6706826,sticks,2,a,quantmod,1,0
6706828,minutes,19,a,det,0,17
6706870,rules,8,a,det,0,6
6706907,lies,15,a,det,0,13
6709016,pence,4,a,det,0,2
6710046,ryvita,4,a,det,0,3
6710776,gates,6,a,det,0,0
6710809,days,6,a,det,0,4
6710833,loads,6,a,det,0,3
6710923,centimeters,6,another,det,0,4
6712462,minutes,22,a,quantmod,1,20
6712673,moments,2,a,quantmod,1,0
6712962,days,3,a,det,0,1
6713418,shambles,18,a,det,0,16
6713908,weeks,5,a,quantmod,1,3
6714081,seconds,8,a,quantmod,1,6
6715518,hours,17,a,det,0,15
6715620,is--,5,an,det,1,0
6716103,formats,4,a,det,0,2
6716617,moments,6,a,det,0,4
6717263,years,7,an,det,0,5
6717270,yards,3,a,quantmod,1,1
6717506,needs,13,a,det,0,10
6717592,clubs,6,a,quantmod,1,3
6717899,minutes,7,a,det,0,5
6717950,minutes,2,a,det,0,0
6717974,hitherto,3,an,det,0,1
6718505,minutes,4,a,det,0,2
6718674,minutes,9,a,det,0,7
6718737,times,27,a,quantmod,1,25
6719347,minutes,7,a,quantmod,1,5
6719350,years,8,a,det,0,6
6719357,minutes,5,a,det,0,3
6719376,shoes,5,a,det,0,3
6719380,points,11,a,quantmod,1,8
6719394,points,35,a,quantmod,1,31
6719800,malfunctions,8,a,det,1,1
6719889,pounds,23,a,quantmod,2,21
6719994,rugs,4,an,det,2,1
6720029,weeks,38,a,quantmod,1,36
6720571,hours,7,a,quantmod,1,5
6720580,weeks,6,a,det,0,4
6720771,sits,3,a,det,0,2
6720844,minutes,13,a,quantmod,1,11
6721861,galaxies,5,a,quantmod,1,3
6721950,galaxies,10,a,quantmod,1,8
6722121,lives,4,a,det,0,2
6722149,pages,9,a,quantmod,2,5
6722173,minutes,42,a,det,0,40
6722207,years,13,a,det,0,11
6722220,planets,7,a,det,0,5
6722320,days,19,a,quantmod,1,17
6722384,minutes,3,a,quantmod,1,1
6722617,alerts,19,a,quantmod,1,17
6722777,weeks,5,a,det,0,3
6722789,days,2,a,det,0,0
6722873,techniques,10,a,quantmod,1,5
6723055,lectures,21,a,det,0,19
6723813,algorithm,8,a,det,0,6
6724188,actions,15,a,det,1,9
6724310,minutes,10,a,quantmod,1,7
6724367,saints,10,a,det,0,6
6724522,afternoons,18,a,det,0,16
6724658,windows,15,a,det,0,13
6725142,years,25,a,quantmod,1,23
6725308,pennies,3,a,det,1,1
6725314,stops,57,a,det,0,55
6725843,turnips,26,a,det,0,22
6726056,views,6,a,quantmod,1,0
6726178,examples,36,a,quantmod,1,33
6726213,omen,11,a,det,0,9
6726502,animals,7,a,det,0,5
6726502,animals,12,a,det,0,10
6726780,months,38,a,det,0,36
6726989,months,13,a,det,0,11
6727065,times,8,a,quantmod,1,6
6727296,examples,10,a,det,0,8
6727302,notes,4,a,det,0,2
6727383,days,18,a,det,0,16
6727491,months,11,a,quantmod,1,9
6727545,seconds,4,a,quantmod,1,2
6727766,sleeves,17,a,det,0,12
6727987,coupons,7,a,quantmod,1,5
6728362,years,18,a,det,0,16
6728469,people,16,a,quantmod,1,14
6728609,years,10,a,quantmod,1,8
6728637,times,5,a,quantmod,1,2
6728944,choices,6,a,det,2,3
6729008,people,43,a,quantmod,1,41
6729149,ways,12,a,quantmod,1,9
6729791,years,12,a,det,0,10
6729810,things,45,an,det,0,43
6729974,days,8,a,det,0,6
6731622,days,5,a,det,0,3
6731801,men,3,a,quantmod,1,1
6731878,things,16,a,quantmod,1,14
6731921,shambles,2,a,det,0,1
6732091,weeks,5,a,quantmod,1,3
6732160,men,6,a,det,2,3
6732287,men,5,a,det,0,1
6732674,months,2,a,det,0,0
6732759,miles,8,a,det,0,6
6732944,men,8,a,quantmod,2,4
6733249,hours,12,a,quantmod,2,10
6733400,means,62,a,det,1,59
6734096,weeks,11,a,det,0,9
6734322,points,13,a,quantmod,1,10
6734506,months,9,a,det,1,7
6734579,lots,9,a,det,0,7
6734757,ofthings,4,a,det,1,2
6734969,precincts,4,a,quantmod,1,2
6735210,pounds,8,a,det,1,2
6735282,miles,9,a,quantmod,1,7
6735539,hours,17,a,quantmod,1,15
6735794,women,38,a,det,0,36
6735864,years,16,a,quantmod,1,12
6736053,ways,4,a,det,0,2
6736294,weeks,12,another,det,0,10
6736320,sheaves,11,a,det,2,1
6736324,steps,24,a,det,0,22
6736450,pounds,10,a,quantmod,1,8
6736491,points,6,a,quantmod,1,3
6736553,snakes,7,a,det,0,6
6736637,weeks,28,a,det,0,26
6736672,times,32,a,quantmod,1,29
6736953,people,9,a,det,0,5
6736965,pounds,15,another,det,0,13
6737027,minutes,6,a,quantmod,2,4
6737237,calls,22,a,det,2,19
6737363,pounds,27,another,quantmod,1,25
6737407,interactions,17,a,det,0,15
6737457,programs,5,a,det,0,3
6737485,hints,8,a,quantmod,1,5
6737594,minutes,4,a,quantmod,2,2
6737686,jars,45,a,det,0,43
6737886,prolongs,3,a,det,0,1
6738103,expenses,6,an,det,0,4
6738202,years,4,a,det,0,1
6738254,crisps,73,a,det,0,72
6738288,moans,20,a,quantmod,1,18
6738398,developments,7,a,det,0,2
6738521,men,7,a,quantmod,1,5
6738616,years,8,a,det,0,5
6738630,gangsters,4,a,det,0,2
6738863,calls,8,a,quantmod,1,6
6738880,years,2,a,det,0,0
6739035,men,9,a,det,0,6
6739051,minutes,8,a,quantmod,2,6
6739198,men,5,a,det,0,3
6739249,months,73,a,det,0,71
6739469,pounds,20,a,det,0,14
6740049,reporters,13,a,det,0,10
6740291,details,7,a,quantmod,2,4
6740564,chocolates,8,a,quantmod,1,6
6740607,slices,8,a,quantmod,1,5
6740805,authorities,14,a,det,1,5
6740835,pieces,11,a,det,0,9
6740964,costs,4,a,det,1,0
6740976,papers,16,a,det,0,13
6741119,cucumbers,4,a,det,0,2
6741479,days,9,a,det,0,7
6741479,days,22,a,quantmod,1,20
6741571,ofthings,8,a,det,0,6
6741613,ways,5,a,quantmod,1,2
6741844,ofthem,6,a,quantmod,1,3
6742311,people,8,an,det,0,5
6742460,others,11,a,quantmod,1,9
6742596,ones,11,another,det,0,8
6743437,foryourthoughts,2,a,det,0,0
6743960,years,10,a,det,0,8
6744075,things,9,a,quantmod,2,6
6744155,times,14,a,quantmod,1,12
6744857,years,12,a,quantmod,1,10
6745098,minutes,16,a,det,0,14
6745161,ways,4,a,det,0,3
6745485,years,14,a,det,0,12
6745730,shambles,4,a,det,0,3
6746928,letters,5,a,det,0,2
6746940,steps,28,a,quantmod,1,26
6747029,cakes,9,a,quantmod,1,6
6747243,hours,6,a,quantmod,1,4
6747617,details,10,a,det,2,1
6748430,tomatoes,25,a,det,0,23
6748501,disappointments,38,a,det,3,3
6750229,sounds,9,a,compound,1,4
6750899,years,6,a,det,0,4
6750907,precincts,4,a,quantmod,1,2
6750922,resources,2,a,det,0,1
6751014,objects,12,an,det,0,11
6751060,rises,9,a,det,0,7
6751070,rises,9,a,det,0,7
6751156,virtues,5,a,quantmod,1,2
6751194,individuals,29,an,det,0,28
6752060,guys,10,a,quantmod,1,8
6752471,panels,55,an,det,0,53
6752659,shops,73,a,det,2,70
6752749,begins,3,a,det,0,1
6752877,problems,17,a,det,1,14
6752918,excuses,5,a,quantmod,1,3
6752984,cyclamen,3,a,det,0,2
6753200,dollars,6,a,det,1,3
6753453,hours,18,a,det,0,16
6753960,muggings,16,a,quantmod,1,14
6754018,years,17,a,det,0,15
6754082,people,6,a,quantmod,1,4
6754176,feet,7,a,det,0,5
6754182,people,7,a,quantmod,1,5
6754188,pints,16,a,det,0,14
6754202,people,11,a,quantmod,1,9
6754368,years,11,another,det,0,9
6754480,ins,13,a,quantmod,1,9
6754540,beers,6,a,det,0,4
6754655,blues,9,a,det,0,7
6754878,eyes,48,a,det,0,46
6755086,days,12,a,det,0,10
6755095,days,7,a,det,0,5
6755299,maravedis,10,a,quantmod,1,8
6755505,clothes,14,a,quantmod,1,12
6755631,years,11,a,det,0,9
6756075,minutes,9,a,det,0,7
6756079,actions,30,a,det,2,23
6756295,bonds,33,a,det,1,30
6756377,affords,4,an,det,3,2
6756569,years,9,another,det,0,7
6756598,points,12,a,quantmod,1,9
6756684,months,12,a,det,0,10
6757100,years,7,a,det,0,5
6757216,bums,5,a,det,0,3
6757252,weaklings,7,a,det,0,5
6757435,omen,6,an,det,0,5
6757689,gardens,6,a,det,0,4
6757907,cones,13,a,det,0,8
6758021,days,4,a,det,1,2
6758145,whaps,10,a,det,1,8
6758147,enters,6,a,det,0,3
6758168,dollars,6,a,quantmod,2,4
6758174,dollars,6,a,quantmod,2,4
6758308,people,3,a,quantmod,1,1
6758348,kids,5,a,quantmod,1,2
6758374,people,7,a,quantmod,1,5
6758375,itunes,9,an,det,0,8
6758406,people,25,a,quantmod,1,23
6758469,props,8,a,quantmod,1,6
6758476,years,15,a,quantmod,1,13
6758478,objections,6,an,det,2,1
6758563,rides,4,a,det,1,2
6758643,hours,9,a,det,0,7
6758672,degrees,9,a,det,0,6
6759447,notions,28,a,det,0,25
6759471,species,9,a,det,0,8
6759885,pounds,3,a,det,0,1
6760083,years,49,a,det,0,47
6760458,businesses,31,a,det,2,3
6760541,distinctions,17,a,det,0,13
6760605,bits,25,a,quantmod,1,22
6760943,bucks,13,a,quantmod,1,11
6761121,octaves,13,a,quantmod,2,9
6761614,enquiries,43,a,quantmod,1,41
6761817,features,27,a,quantmod,1,25
6761817,features,33,a,quantmod,1,30
6761870,minutes,14,an,det,1,10
6762353,years,5,a,quantmod,2,3
6762974,holes,11,a,quantmod,1,9
6763056,notes,9,a,det,0,7
6763062,pauses,20,a,det,0,17
6763193,notes,15,a,det,0,13
6763301,dollars,13,a,quantmod,1,8
6763459,s,11,a,det,0,9
6763972,years,23,a,quantmod,1,19
6764113,means,26,a,det,0,22
6764176,rearrangements,9,a,det,0,6
6764264,hours,33,a,quantmod,2,31
6764574,weeks,10,a,quantmod,1,7
6764851,metres,31,a,det,0,29
6765073,men,18,a,quantmod,2,15
6765141,times,3,a,det,0,1
6765320,calls,14,a,quantmod,1,12
6765405,minutes,34,a,det,0,31
6765422,calls,30,a,quantmod,1,28
6765680,skills,36,a,det,0,34
6766093,things,4,a,quantmod,1,2
6766098,brackets,11,a,quantmod,1,7
6766131,weeks,11,a,det,0,9
6766167,yards,8,a,quantmod,1,6
6766190,loads,22,a,det,0,20
6766230,times,10,a,nummod,0,9
6766230,times,13,a,det,0,11
6766235,minutes,31,a,det,0,29
6766296,calls,14,a,quantmod,1,12
6766312,vectors,31,a,det,0,29
6766318,times,25,a,det,0,24
6766318,times,28,a,det,0,26
6766319,officers,3,a,quantmod,1,1
6766332,scales,5,a,quantmod,1,3
6766474,fans,7,a,quantmod,2,0
6766488,beers,18,a,det,0,16
6766541,times,5,a,det,0,4
6766597,minutes,12,a,det,0,10
6766630,clocks,16,a,det,0,15
6766637,intervals,9,a,quantmod,1,6
6766722,wildii,5,a,det,0,1
6766740,specimen,3,a,det,0,1
6767260,people,5,a,quantmod,1,3
6767274,years,45,a,quantmod,1,43
6767322,years,10,a,quantmod,1,8
6767838,reserves,24,a,quantmod,1,21
6768000,seconds,43,a,det,0,41
6768324,bonfires,15,a,det,1,6
6768395,degrees,20,a,quantmod,1,18
6768430,calls,14,a,quantmod,1,12
6768458,officers,3,a,quantmod,1,1
6769165,aborts,3,a,det,0,1
6769196,moments,9,a,quantmod,1,7
6769518,minutes,2,a,quantmod,1,0
6769578,kids,9,a,det,0,7
6769787,pounds,35,a,quantmod,1,25
6770239,things,16,a,quantmod,1,14
6770640,rubs,5,an,det,0,2
6770785,days,4,a,det,0,2
6770943,things,5,a,det,0,2
6771631,species,6,an,det,0,4
6771649,days,7,a,det,1,3
6771657,days,8,a,det,0,6
6771941,comments,7,a,det,0,5
6772037,butchers,4,a,det,0,3
6772057,days,5,a,det,0,3
6772234,minutes,18,a,det,0,16
6772248,seconds,38,a,det,0,36
6772392,comments,14,a,det,0,10
6773113,days,5,a,det,0,3
6773113,subsides,8,a,det,3,3
6773494,days,10,a,det,0,8
6773527,eyes,8,a,det,2,5
6774075,butchers,9,a,det,0,8
6774079,butchers,2,a,det,0,1
6774083,butchers,2,a,det,0,1
6774279,days,6,a,quantmod,1,4
6774883,brains,8,a,det,0,6
6774923,occurs,13,a,det,1,10
6775019,months,8,a,det,0,6
6775243,levels,5,a,det,0,4
6775375,days,13,a,det,0,11
6775573,places,6,a,det,0,4
6776295,things,5,a,quantmod,1,2
6777174,days,11,a,det,1,7
6778518,promises,4,a,det,0,2
6778586,days,2,a,det,0,0
6779234,medallions,7,a,quantmod,1,5
6779528,days,9,a,det,0,7
6780018,bacteria,5,a,det,0,3
6780085,graphs,9,a,quantmod,1,7
6780563,minutes,7,a,det,0,5
6780822,fists,13,a,det,1,9
6780843,grains,10,an,det,2,1
6780954,occurs,8,a,det,2,1
6781337,panels,15,a,det,1,3
6781337,hours,95,a,quantmod,2,92
6781503,weeks,15,a,det,0,13
6781548,Leaders,11,a,det,0,9
6781830,applications,2,a,det,0,0
6782302,miles,3,a,quantmod,1,1
6782397,minutes,10,a,det,0,8
6782401,hours,9,a,quantmod,1,7
6783260,days,8,a,det,0,4
6783679,things,6,a,quantmod,1,4
6784409,coins,8,a,quantmod,1,5
6784428,years,4,another,quantmod,1,2
6784508,years,4,a,det,0,1
6784964,years,19,a,quantmod,1,17
6785100,things,6,a,quantmod,1,4
6785523,slices,7,a,det,0,3
6785523,slices,11,a,det,2,3
6785671,results,7,a,det,2,3
6785843,degrees,50,a,det,0,48
6785954,people,10,a,det,0,9
6786015,wounds,7,a,det,1,3
6786110,BOOK,4,a,det,1,0
6786120,years,15,a,quantmod,1,13
6786357,pickles,39,a,det,0,36
6786449,sets,4,a,det,0,2
