sentence_idx,verb,noun,nv_dep,numeral
7580584,is,cycles,pobj,38
7580656,is,persons,pobj,5
7580658,is,youngsters,nsubj,"1,000"
7580660,has,municipalities,pobj,five
7580666,is,mothers,pobj,"8,400"
7580668,has,children,dobj,three
7580680,is,children,attr,2.4
7580690,is,weeks,npadvmod,eight
7580690,'s,weeks,npadvmod,eight
7580712,is,children,nsubj,three
7581069,'s,things,attr,couple
7581197,is,tas,attr,two
7581561,'s,problems,npadvmod,two
7581565,is,grades,pobj,five
7581565,is,problems,attr,five
7581579,was,days,pobj,five
7581588,was,feet,npadvmod,15
7581604,is,inches,npadvmod,three
7581941,was,years,npadvmod,750
7582063,comes,things,pobj,two
7582126,comes,species,dobj,three
7582174,happens,days,npadvmod,seven
7582222,happens,days,pobj,seven
7582399,is,governments,pobj,120
7582635,lets,seconds,pobj,three
7582767,means,years,dobj,twenty
7582787,was,sessions,attr,20
7582826,is,animals,nsubj,one
7582840,works,legs,pobj,two
7582840,works,legs,pobj,three
7582840,works,legs,conj,four
7582840,works,legs,pobj,three
7582840,works,legs,conj,four
7582945,goes,meters,dobj,four
7582979,has,legs,dobj,six
7582999,has,parts,dobj,six
7582999,has,motors,appos,six
7583106,'s,frames,pobj,"1,000"
7583176,has,ends,dobj,"1,000"
7583176,has,ends,dobj,"1,000"
7583344,'s,days,nsubj,2
7583352,was,it's,pobj,2
7583352,'s,it's,pobj,2
7583419,'s,sugars,attr,two
7583419,is,sugars,attr,two
7583581,was,km,pobj,480
7583636,was,meters,npadvmod,31
7583646,was,lts,npadvmod,5
7583673,was,times,npadvmod,few
7583677,was,hours,npadvmod,two
7583692,was,minutes,attr,ten
7584207,gives,things,pobj,4
7584207,gives,photos,pobj,4
7584440,is,layers,attr,two
7584442,'s,minutes,attr,5
7584458,is,steps,pobj,few
7584490,is,years,npadvmod,50
7584503,makes,shits,dobj,two
7584556,is,images,pobj,twenty
7584556,is,images,pobj,twenty
7584628,'s,pieces,pobj,two
7585004,was,years,npadvmod,fifteen
7585004,was,years,npadvmod,fifteen
7585333,is,miles,attr,million
7585434,determines,strands,pobj,two
7585548,was,bases,pobj,million
7585742,was,kilobases,npadvmod,100
7585912,'s,days,attr,two
7586100,is,cells,dobj,two
7586100,produces,cells,dobj,two
7586464,'s,blocks,attr,three
7586464,'s,doors,conj,few
7586739,'s,blocks,dobj,three
7586741,is,doors,attr,few
7587744,is,months,nsubj,8
7587783,'m,times,npadvmod,few
7587831,'s,thoughts,pobj,one
7588522,covers,miles,pobj,three
7588550,was,years,npadvmod,six
7588552,is,years,npadvmod,six
7588552,was,years,npadvmod,six
7588586,was,people,pobj,few
7588624,was,days,npadvmod,couple
7588665,'s,mounds,pobj,"3,000"
7588665,'s,years,npadvmod,"3,000"
7588925,'s,minutes,pobj,few
7589027,is,miles,npadvmod,few
7589067,was,shots,dobj,few
7589200,is,liters,pobj,two
7589499,is,reps,dobj,one
7589499,sigma,reps,dobj,one
7589686,'s,things,nsubj,2
7589686,unfolds,things,nsubj,2
7590468,was,years,npadvmod,two
7590568,was,women,attr,six
7591039,was,friends,dobj,few
7591039,was,guys,nsubj,three
7591217,'s,acres,dobj,ten
7591229,was,eggs,dobj,dozen
7591415,was,people,attr,250
7591447,was,camps,attr,few
7591527,is,things,nsubj,two
7591543,was,kids,pobj,four
7591602,walks,fingers,pobj,nine
7591666,was,miles,npadvmod,4
7591800,was,years,pobj,five
7591942,is,carbons,pobj,three
7592057,has,hydrogens,dobj,three
7592059,has,hydrogens,dobj,three
7592059,is,hydrogens,dobj,three
7592104,was,awards,dobj,107
7592104,was,awards,dobj,hundred
7592104,was,forms,pobj,seven
7592172,is,years,npadvmod,33
7592184,knows,children,attr,18.000
7592210,was,years,npadvmod,15
7592244,was,years,npadvmod,8
7592301,'s,photos,dobj,hundred
7592325,'s,names,pobj,18.000
7592442,'s,people,attr,200
7592494,is,artists,attr,hundred
7592498,was,years,npadvmod,10
7592510,is,years,pobj,10
7592759,is,years,pobj,30
7592845,'s,chimes,nsubj,12:00
7593000,is,worlds,dobj,two
7593040,means,objects,pobj,two
7593040,gives,objects,pobj,two
7593296,reduces,minutes,pobj,three
7593298,reduces,minutes,pobj,30
7593298,decreases,minutes,pobj,30
7593304,is,minutes,attr,15
7593344,was,ways,attr,each
7593517,shows,data,pobj,6
7593517,shows,months,poss,6
7593540,'s,years,pobj,5
7593540,'s,yen,attr,million
7593829,'m,generations,attr,few
7593853,weighs,lb,dobj,35
7594011,is,dollars,attr,million
7594013,plans,airplanes,dobj,ten
7594033,is,times,npadvmod,1/4
7594063,is,things,dobj,2
7594156,is,times,compound,1/6
7594375,is,people,nsubjpass,three
7594488,'m,people,nsubj,three
7594535,is,assets,dep,22
7594645,has,dollars,dobj,billion
7594645,has,dollars,pobj,billion
7594745,'s,times,compound,two
7594761,takes,parameters,dobj,two
7594799,becomes,times,npadvmod,three
7594911,reduces,times,compound,seven
7595013,is,years,npadvmod,100
7595114,was,years,npadvmod,10
7595151,'s,times,npadvmod,200
7595343,'s,years,npadvmod,86
7595581,is,godchildren,dobj,22
7595716,is,people,nsubjpass,three
7595733,is,hours,pobj,four
7595972,was,apples,nsubj,few
7596184,'s,blocks,conj,three
7596348,has,defects,dobj,five
7596437,is,pounds,nsubj,60
7596461,'s,times,attr,30
7596461,'s,minutes,npadvmod,30
7596461,is,minutes,npadvmod,30
7596767,'s,inches,npadvmod,six
7596767,'s,inches,npadvmod,six
7596767,'s,inches,npadvmod,six
7596794,'s,things,dobj,six
7596991,is,hours,npadvmod,two
7597624,'s,bucks,attr,500
7597659,has,children,dobj,two
7597869,has,doctors,dobj,three
7597960,has,children,dobj,six
7598739,is,things,conj,one
7598739,is,areas,pobj,one
7598757,says,feet,dobj,hundred
7598941,'s,months,pobj,6
7598941,needs,months,pobj,6
7599037,is,points,pobj,5
7599037,is,points,npadvmod,5
7599047,is,points,npadvmod,20
7599061,'m,years,npadvmod,2013
7599075,was,years,npadvmod,three
7599145,stems,dancers,pobj,four
7599147,makes,dancers,nsubj,four
7599326,pulls,tracks,dobj,four
7599408,'s,beats,pobj,125
7599522,is,beats,pobj,90
7599522,has,beats,pobj,90
7599732,combines,roles,dobj,two
7599762,asks,questions,pobj,"7,500"
7599806,is,years,pobj,1
7599806,is,years,pobj,1
7600427,is,minutes,pobj,15
7600566,contains,things,dobj,two
7600636,says,chapters,dobj,2.1
7600636,says,chapters,pobj,2.5
7600687,is,minutes,pobj,30
7600905,was,suits,npadvmod,20
7600931,'m,minutes,pobj,ten
7600979,shaves,pounds,dobj,10
7601902,is,carbons,appos,four
7601980,has,bonds,dobj,four
7603123,'s,vehicles,attr,80
7603171,'s,streets,nsubj,two
7603841,is,things,nsubjpass,two
7603903,is,integers,pobj,three
7603903,is,integers,pobj,three
7603903,is,integers,pobj,three
7603912,is,integers,pobj,three
7603912,is,integers,pobj,three
7603912,is,integers,pobj,three
7603928,is,integers,pobj,three
7604016,is,times,npadvmod,six
7604044,is,nations,pobj,172
7604044,ranks,nations,pobj,172
7604322,comes,weeks,npadvmod,two
7604322,comes,civilians,nsubjpass,100
7604393,says,immigrants,dobj,"20,000"
7604399,plans,units,dobj,500
7604411,undermines,commitments,dobj,2003
7604411,contradicts,commitments,dobj,2003
7604518,'s,modes,attr,three
7604524,'s,bars,nsubj,two
7604524,'s,bars,dobj,eight
7604721,is,bars,nsubj,two
7604721,is,bars,pobj,four
7604853,'s,needs,dobj,three
7605098,'s,vehicles,attr,80
7605171,'s,streets,nsubj,two
7605251,'s,clients,attr,three
7605251,'s,types,appos,three
7605253,is,clients,pobj,three
7605253,is,types,dobj,three
7605261,'s,items,dobj,two
7605261,calls,items,dobj,two
7605261,needs,items,dobj,two
7605311,'s,rules,attr,few
7605315,'s,properties,attr,three
7605363,has,variables,dobj,three
7605367,is,dates,dobj,two
7605387,is,operations,dobj,two
7605437,is,sides,dobj,4
7605437,is,angles,conj,4
7605437,has,sides,dobj,4
7605437,has,angles,conj,4
7605443,has,sides,dobj,4
7605493,has,sides,dobj,4
7605493,has,angles,conj,4
7605538,is,dimensions,pobj,two
7605540,is,square--,attr,1
7605540,is,dimensions,dobj,two
7605540,means,dimensions,dobj,two
7605543,'s,times,npadvmod,nine
7605543,'s,weeks,npadvmod,few
7605543,enables,weeks,npadvmod,few
7605545,'s,months,attr,two
7605551,lights,miles,npadvmod,hundred
7605556,is,squares,pobj,1
7605580,'s,rows,attr,2
7605698,is,atoms,attr,three
7605698,is,atoms,attr,three
7605817,'s,years,npadvmod,"200,000"
7605819,was,years,npadvmod,million
7605819,was,years,npadvmod,million
7605819,was,years,npadvmod,million
7605823,is,years,attr,0
7605825,sapiens,years,pobj,"200,000"
7605999,was,pounds,dobj,400
7606024,is,people,pobj,two
7606163,is,phases,nsubj,three
7606193,'s,classes,pobj,six
7606217,is,kinds,dobj,few
7606217,needs,kinds,dobj,few
7606260,'s,thanks,dep,11
7606276,'s,weeks,npadvmod,couple
7606276,is,weeks,npadvmod,couple
7606276,was,weeks,npadvmod,couple
7606307,is,kinds,dobj,two
7606560,is,cameras,pobj,two
7606583,reckons,buyers,pobj,3ds
7606604,means,inches,pobj,3.52
7606604,means,inches,conj,3.02
7606604,means,inches,dobj,4.88
7606604,means,inches,appos,4.18
7606604,measures,inches,pobj,3.52
7606604,measures,inches,conj,3.02
7606604,measures,inches,dobj,4.88
7606604,measures,inches,appos,4.18
7606606,appears,pixels,attr,320
7606606,is,pixels,attr,320
7606634,weighs,grams,pobj,336
7606638,is,minutes,npadvmod,30
7606640,means,hours,dobj,3.5
7606640,means,hours,pobj,5.5
7606977,'s,years,npadvmod,ten
7607005,is,years,nsubj,25
7607206,'s,years,npadvmod,8
7607210,murders,teams,dobj,two
7607210,takes,teams,dobj,two
7607444,'s,times,npadvmod,two
7607970,looks,functions,dobj,two
7608079,makes,changes,ccomp,two
7608079,makes,functions,nsubj,two
7608092,has,levels,dobj,three
7608205,was,years,npadvmod,two
7608253,shows,partners,appos,three
7608253,shows,cities,pobj,three
7608267,looks,types,pobj,three
7608383,was,units,npadvmod,million
7608485,remains,units,dobj,million
7608712,was,months,npadvmod,few
7608779,is,years,pobj,hundred
7608858,includes,proponents,dobj,50
7608858,includes,skeptics,conj,50
7608858,'s,academics,attr,50
7608858,'s,proponents,dobj,50
7608858,'s,skeptics,conj,50
7608858,is,academics,attr,50
7608858,is,proponents,dobj,50
7608858,is,skeptics,conj,50
7608988,is,studies,pobj,25
7608988,looks,studies,pobj,25
7609026,is,balls,dobj,two
7609028,is,minutes,pobj,few
7609054,'s,results,dep,"3,000"
7609054,'s,sessions,pobj,"3,000"
7609054,'s,labs,pobj,25
7609054,is,results,dep,"3,000"
7609054,is,sessions,pobj,"3,000"
7609054,is,labs,pobj,25
7609054,is,experiments,appos,88
7609058,is,subjects,attr,"3,000"
7609058,is,studies,pobj,"3,000"
7609068,is,studies,attr,"3,000"
7609068,is,studies,attr,"50,000"
7609068,'s,studies,attr,"50,000"
7609095,'s,men,dobj,350
7609141,'s,seconds,pobj,few
7609141,pops,seconds,pobj,few
7609143,does,things,dobj,two
7609143,does,things,dobj,two
7609165,'s,milliseconds,npadvmod,200
7609169,'s,receivers,pobj,200
7609169,'s,milliseconds,dobj,200
7609169,rises,receivers,pobj,200
7609169,rises,milliseconds,dobj,200
7609169,peaks,milliseconds,dobj,200
7609181,is,people,nsubj,two
7609187,'s,people,pobj,30
7609246,goes,seconds,nsubj,five
7609250,shows,seconds,pobj,three
7609250,'s,seconds,pobj,three
7609250,'s,times,dobj,30
7609252,is,minutes,pobj,20
7609253,is,hours,pobj,24
7609369,is,people,attr,125
7609377,'s,conditions,pobj,two
7609399,is,conditions,conj,two
7609415,'s,kinds,attr,three
7609443,is,aspects,pobj,two
7609443,reflects,aspects,pobj,two
7609457,is,people,pobj,36
7609471,is,studies,nsubj,10
7609523,'s,carats,attr,5.4
7609639,'s,carats,attr,6.45
7609837,turns,years,dobj,eight
7609839,turns,dollars,attr,million
7609839,'s,dollars,attr,million
7609938,takes,years,dobj,hundred
7610191,'s,results,dobj,two
7610191,'s,professors,pobj,two
7610191,'s,results,dobj,two
7610191,'s,professors,pobj,two
7610301,'s,years,pobj,30
7610328,tops,times,npadvmod,four
7610328,tops,times,npadvmod,five
7610330,is,studies,conj,few
7610346,is,studies,attr,two
7610346,is,samples,pobj,hundred
7610363,was,trails,pobj,"3,000"
7610627,'s,areas,attr,four
7610632,'s,networks,conj,three
7610690,is,hours,pobj,two
7610690,'s,hours,pobj,two
7610734,continues,years,npadvmod,million
7610738,reaches,degrees,dobj,million
7610834,emerges,years,npadvmod,four
7610836,lasts,hours,npadvmod,six
7610862,smashes,years,npadvmod,four
7610862,smashes,miles,pobj,"25,000"
7610872,is,years,npadvmod,billion
7610882,begins,hours,pobj,six
7610894,has,years,npadvmod,billion
7610920,begins,years,npadvmod,"700,000"
7610929,'s,movies,attr,three
7610984,is,years,npadvmod,two
7610996,becomes,years,pobj,billion
7611014,'s,years,pobj,million
7611017,was,years,npadvmod,five
7611076,flourishes,years,npadvmod,million
7611084,unfolds,years,npadvmod,million
7611104,settles,years,pobj,billion
7611126,is,years,attr,million
7611126,is,years,attr,million
7611144,goes,pounds,dobj,50
7611207,tends,people,pobj,few
7611220,'s,primates,pobj,two
7611220,'s,legs,pobj,two
7611224,is,feet,pobj,two
7611242,means,things,dobj,thousand
7611358,reaches,years,npadvmod,"20,000"
7611414,'s,years,npadvmod,"100,000"
7611439,'m,men,nsubj,25
7611498,needs,miles,dobj,10
7611502,begins,places,pobj,dozen
7611548,sets,years,npadvmod,"6,000"
7611556,has,people,dobj,"50,000"
7611631,'s,years,npadvmod,few
7611631,'s,years,pobj,20
7611656,'s,indications,pobj,one
7611656,'s,fields,pobj,one
7611660,is,blocks,pobj,two
7611660,is,hours,appos,60
7611660,is,minutes,pobj,60
7611759,emerges,centuries,npadvmod,three
7611759,emerges,times,npadvmod,two
7611839,is,halves,dobj,two
7611857,opens,continents,appos,two
7611959,is,years,npadvmod,300
7612019,quadruples,years,pobj,100
7612247,'s,miles,pobj,hundred
7612274,is,tenths,attr,nine
7612379,goes,ways,pobj,two
7612424,was,years,pobj,couple
7612424,is,years,pobj,couple
7612460,is,months,pobj,eight
7612552,'s,animals,appos,"8,000"
7612572,'s,females,attr,"8,000"
7612596,is,euros,pobj,eight
7612810,is,copies,dobj,two
7613036,is,centimorgans,attr,0.8
7613040,is,centimorgans,conj,15.1
7613125,is,days,npadvmod,seven
7613159,contains,books,dobj,"100,000"
7613159,contains,collections,conj,350
7613167,installs,exhibits,dobj,dozen
7613306,is,families,pobj,two
7613347,has,synapses,dobj,trillion
7613412,says,lives,dobj,two
7613412,was,lives,dobj,two
7613558,brings,years,npadvmod,40
7613576,is,years,npadvmod,20
7613800,means,people,attr,11
7613812,means,people,attr,two
7613812,'s,people,attr,two
7613814,means,people,attr,11
7613824,'s,students,attr,23
7613907,is,things,attr,two
7613921,'s,choices,attr,three
7613921,is,choices,attr,three
7614058,is,numbers,dobj,2
7614136,'s,frames,pobj,5.5
7614138,has,points,dobj,39
7614140,has,slots,dobj,2
7614148,allows,shots,dobj,900
7614172,was,years,npadvmod,5
7614172,was,people,pobj,"1,000"
7614174,'s,people,pobj,"300,000"
7614178,'s,lectures,attr,million
7614302,does,things,dobj,two
7614309,was,people,ccomp,800
7614625,takes,minutes,dobj,eight
7614625,takes,years,dobj,four
7614625,takes,stars,attr,billion
7614625,takes,galaxies,nsubj,billion
7614625,takes,minutes,dobj,eight
7614625,takes,years,dobj,four
7614627,was,prophets,pobj,"124,000"
7614684,is,families,pobj,6
7614975,'s,steps,attr,two
7614985,was,years,npadvmod,16
7615066,is,types,attr,two
7615274,shows,things,dobj,two
7615322,was,years,npadvmod,35
7615416,'s,weeks,npadvmod,two
7615492,is,volunteers,dobj,million
7615492,is,volunteers,dobj,million
7615498,is,communities,dobj,"50,000"
7615508,is,universities,pobj,25
7615512,is,hectares,dobj,million
7615544,does,things,dobj,two
7615545,'s,families,dobj,million
7615677,takes,years,dobj,30
7615812,is,people,nsubjpass,"70,000"
7615861,was,years,npadvmod,sixteen
7615965,was,months,pobj,eight
7615977,was,partnerships,attr,eight
7616011,is,values,pobj,two
7616035,'s,dollars,dobj,billion
7616037,'s,miles,npadvmod,17
7616037,'s,feet,npadvmod,300
7616037,goes,miles,npadvmod,17
7616037,goes,feet,npadvmod,300
7616161,'s,pounds,dobj,12
7616161,comes,pounds,dobj,12
7616161,weighs,pounds,dobj,12
7616173,is,weeks,npadvmod,three
7616173,is,weeks,npadvmod,eleven
7616173,is,weeks,npadvmod,eight
7616173,is,weeks,npadvmod,eleven
7616173,is,weeks,npadvmod,eight
7616173,is,weeks,npadvmod,eight
7616183,is,feet,npadvmod,32
7616189,is,minutes,pobj,five
7616189,is,feet,pobj,eight
7616189,is,miles,pobj,55
7616317,takes,days,dobj,14
7616337,feeds,days,npadvmod,120
7616365,is,days,pobj,120
7616365,feeds,days,pobj,120
7616458,does,things,dobj,two
7616575,'s,months,npadvmod,12
7617178,was,lines,attr,two
7617242,was,people,pobj,any
7617340,is,times,pobj,2
7617356,is,times,pobj,2
7617380,'s,times,npadvmod,2
7617452,is,months,pobj,twelve
7617474,'s,symptoms,pobj,five
7617624,is,things,nsubj,two
7617682,is,days,nsubj,fourteen
7617686,takes,weeks,dobj,two
7617754,is,milligrams,attr,eighty
7617758,is,milligrams,pobj,twenty
7617758,is,milligrams,pobj,twenty
7617760,is,milligrams,nsubj,ninety
7617760,is,milligrams,pobj,twenty
7617764,is,days,pobj,three
7617798,'s,weeks,pobj,two
7617802,is,milligrams,attr,eighty
7617825,holds,runs,pobj,53
7617840,is,pounds,dobj,five
7617840,is,pounds,pobj,ten
7617886,metabolizes,components,pobj,two
7617886,is,components,pobj,two
7617898,is,mg,nsubj,10
7617898,is,mg,pobj,20
7617918,is,weeks,pobj,two
7617924,takes,weeks,dobj,two
7617946,sticks,weeks,npadvmod,four
7618024,is,mechanisms,attr,two
7618024,is,neurotransmitters,dobj,two
7618124,is,mg,pobj,75
7618132,needs,times,npadvmod,three
7618212,is,milligrams,nsubjpass,45
7618220,is,milligrams,nsubj,15
7618224,is,pounds,nsubj,20
7618291,'m,times,npadvmod,three
7618342,contains,lines,dobj,two
7618342,is,lines,dobj,two
7618438,is,times,npadvmod,4
7618454,is,steps,pobj,few
7618564,was,bucks,attr,20
7618568,is,ounces,pobj,three
7618623,is,participants,attr,couple
7618700,was,cases,dobj,two
7618712,is,conditions,dobj,two
7618712,outperforms,conditions,dobj,two
7618738,has,patches,nsubj,two
7618738,is,patches,nsubj,two
7618856,'m,cups,dobj,two
7618867,is,holes,dobj,few
7618940,was,years,npadvmod,25
7618941,sends,bucks,nsubj,200
7619018,means,metres,dobj,"3,000"
7619064,'s,tourists,attr,million
7619064,'s,tourists,conj,million
7619126,has,trucks,dobj,14
7619126,was,trucks,dobj,14
7619196,'s,months,npadvmod,6
7619566,was,bucks,attr,20
7619670,'s,words,pobj,one
7619941,sends,bucks,nsubj,200
7619958,consists,parties,pobj,four
7619966,'s,votes,dobj,one
7619966,is,votes,dobj,one
7620076,'s,coalitions,attr,2
7620092,is,dollars,dobj,million
7620096,is,dollars,attr,million
7620102,'s,things,dobj,2
7620140,is,coalitions,nsubj,two
7620140,is,coalitions,pobj,two
7620140,is,coalitions,nsubj,two
7620140,is,coalitions,pobj,two
7620247,has,spots,dobj,few
7620251,is,pieces,dobj,few
7620251,gets,pieces,dobj,few
7620287,'s,onions,dobj,few
7620673,is,seconds,npadvmod,5
7620673,is,seconds,nsubjpass,.5
7620673,hits,seconds,npadvmod,5
7620673,hits,seconds,nsubjpass,.5
7620833,works,tickets,dobj,four
7620868,runs,batteries,pobj,two
7620869,does,miles,npadvmod,30
7621192,has,structures,pobj,two
7621330,is,irons,attr,five
7621491,turns,rates,nsubj,two
7621593,is,people,nsubj,two
7621609,equals,times,pobj,two
7621623,'s,things,pobj,three
7622162,gets,points,dobj,17
7622444,'s,wins,attr,two
7622450,loses,possibilities,attr,two
7622450,'s,possibilities,attr,two
7622450,'s,dollars,attr,two
7622452,'s,ways,attr,five
7622452,'s,wins,pobj,three
7622452,'s,wins,pobj,four
7622461,'s,structures,nsubj,one
7622463,is,trees,pobj,two
7622472,has,children,dobj,two
7622474,'s,possibilities,attr,five
7622474,'s,trees,dobj,two
7622475,'s,possibilities,attr,five
7622475,'s,nodes,pobj,three
7622477,'s,possibilities,attr,fourteen
7622477,'s,nodes,pobj,four
7622537,comes,copies,attr,two
7622537,'s,copies,attr,two
7622539,equals,times,compound,one
7622591,is,terms,conj,one
7622595,is,terms,conj,one
7622595,is,others,conj,one
7622595,kills,others,conj,one
7622600,'s,ways,pobj,2
7622602,is,times,npadvmod,two
7622610,'m,people,pobj,six
7622625,was,minutes,attr,two
7623096,'s,feet,npadvmod,210
7623096,'s,feet,npadvmod,20
7623108,was,feet,nsubj,8
7623234,'s,slopes,nsubj,two
7623326,was,arrows,pobj,nine
7623569,is,years,pobj,five
7623913,'s,bites,attr,two
7623948,'s,characters,conj,five
7623948,'s,characters,conj,six
