dep,idx,noun,verb
poss,1945990,days,tramping
poss,1946201,years,time
poss,1947590,years,absence
poss,1948145,months,absence
poss,1948293,days,march
poss,1951910,years,time
poss,1953754,years,residence
poss,1956065,years,absence
poss,1965787,months,voyage
poss,1965824,days,imprisonment
poss,1965886,hours,job
poss,1965940,hours,riding
poss,1966211,days,trip
poss,1971595,days,journey
poss,1978107,dollars,worth
poss,1978116,dollars,worth
poss,1979432,dollars,worth
poss,1979435,dollars,worth
poss,1982503,years,slavery
poss,1982662,days,journey
poss,1982893,days,time
poss,1984443,months,travel
poss,1988818,days,journey
poss,1988833,days,Bombay
poss,1990032,years,time
poss,1990847,yards,radius
poss,1991339,minutes,conversation
poss,1994156,hours,march
poss,1995832,farthings,worth
poss,1997287,weeks,visit
poss,1998614,hours,sleep
poss,1999342,hours,uphill
poss,2000152,months,journey
poss,2000851,dollars,o
poss,2005487,years,itch
poss,2009507,months,work
poss,2011958,minutes,respite
poss,2012756,years,time
poss,2013959,days,grace
poss,2016361,hours,work
poss,2018111,hours,work
poss,2026156,sisters,cheerfulness
poss,2028425,hours,street
poss,2029799,days,grace
poss,2034544,years,kingdom
poss,2038730,days,work
poss,2039606,days,journey
poss,2039757,years,separation
poss,2040393,years,service
poss,2053883,minutes,work
poss,2056016,months,cruise
poss,2063178,minutes,grace
poss,2077763,years,contract
poss,2083819,days,work
poss,2087180,months,duration
poss,2088324,years,desolation
poss,2091305,minutes,leeway
poss,2104605,months,salary
poss,2111561,weeks,time
poss,2111790,days,notice
poss,2111914,days,notice
poss,2115854,hours,start
poss,2133051,years,exposure
poss,2136646,days,journey
poss,2136938,days,travel
poss,2137282,years,servitude
poss,2137336,days,journey
poss,2137337,days,journey
poss,2137599,months,work
poss,2137677,days,journey
poss,2142137,years,darling
poss,2144016,minutes,walk
poss,2148227,days,time
poss,2148288,days,time
poss,2157703,months,rest
poss,2164389,years,period
poss,2164599,days,length
poss,2166245,years,history
poss,2166269,years,term
poss,2167291,weeks,residence
poss,2167630,years,term
poss,2170316,days,work
poss,2170344,weeks,rehearsing
poss,2182413,years,residence
poss,2182812,years,imprisonment
poss,2187836,Years,War
poss,2194066,years,interest
poss,2195733,years,work
poss,2196058,years,experience
poss,2198879,hours,work
poss,2202592,hours,tramp
poss,2206270,days,trial
poss,2207239,dollars,worth
poss,2209231,months,wage
poss,2217734,years,papacy
poss,2222355,months,siege
poss,2229296,men,work
poss,2235666,hours,writing
poss,2237663,years,trial
poss,2241751,days,march
poss,2244944,months,time
poss,2251376,Towns,phrase
poss,2262575,months,time
poss,2268751,minutes,solitude
poss,2272580,years,experience
poss,2284128,days,sojourn
poss,2284516,months,time
poss,2284974,years,service
poss,2288804,days,holiday
poss,2288808,days,holiday
poss,2288858,hours,watch
poss,2288995,months,pay
poss,2292712,days,time
poss,2297289,minutes,time
poss,2304821,years,gardening
poss,2314287,words,length
poss,2317103,shillings,worth
poss,2323959,dollars,worth
poss,2324582,minutes,notice
poss,2331733,days,observation
poss,2334040,days,leave
poss,2335159,years,course
poss,2350688,days,journey
poss,2360429,minutes,interval
poss,2366702,weeks,food
poss,2366901,weeks,provision
poss,2367191,hours,work
poss,2367528,hours,labour
poss,2367790,weeks,journey
poss,2370546,weeks,tea
poss,2370547,weeks,butter
poss,2370548,weeks,biscuit
poss,2395091,days,leave
poss,2395140,days,leave
poss,2395575,months,service
poss,2395965,years,pay
poss,2396285,days,trip
poss,2396341,days,leave
poss,2396796,days,leave
poss,2398200,years,work
poss,2398289,months,examination
poss,2398617,months,investigation
poss,2401036,months,notice
poss,2401424,years,experience
poss,2401595,dollars,worth
poss,2408161,Years,War
poss,2408167,months,holiday
poss,2410399,children,librarian
poss,2420589,cents,worth
poss,2421155,days,sun
poss,2421551,minutes,duration
poss,2422112,years,service
poss,2422722,hours,run
poss,2422792,minutes,racing
poss,2423732,weeks,time
poss,2423745,hours,search
poss,2424092,years,beech
poss,2424448,minutes,time
poss,2426955,years,sojourn
poss,2427932,months,siege
poss,2447093,years,course
poss,2447310,years,course
poss,2459896,years,time
poss,2459921,years,time
poss,2460054,years,time
poss,2462044,years,time
poss,2464527,Years,War
poss,2464777,months,time
poss,2465137,months,imprisonment
poss,2466108,years,membership
poss,2470291,hours,watch
poss,2471602,Boys,Camp
poss,2471884,minutes,notice
poss,2475317,months,residence
poss,2476695,months,growth
poss,2478062,hours,journey
poss,2484766,miles,march
poss,2484778,hours,fight
poss,2485852,men,breakfast
poss,2486619,days,work
poss,2486860,days,Number
poss,2501100,hours,delay
poss,2501365,minutes,time
poss,2504173,years,confinement
poss,2504178,years,sojourn
poss,2504324,years,term
poss,2504334,years,term
poss,2506304,hours,delay
poss,2506324,hours,delay
poss,2506627,yards,range
poss,2507480,hours,pull
poss,2507722,minutes,talk
poss,2508149,hours,distance
poss,2508185,days,battle
poss,2508190,days,battle
poss,2508998,days,delay
poss,2509793,hours,notice
poss,2511179,years,course
poss,2534316,men,work
poss,2537312,years,absence
poss,2541425,years,noviceship
poss,2546375,cents,worth
poss,2552331,days,rest
poss,2552753,dollars,worth
poss,2554068,days,time
poss,2560418,days,service
poss,2580696,minutes,walk
poss,2588082,days,sail
poss,2588135,days,journey
poss,2588342,days,journey
poss,2592286,years,training
poss,2592505,minutes,walk
poss,2595942,years,isolation
poss,2596411,days,work
poss,2599565,days,visit
poss,2605322,days,journey
poss,2605744,days,journey
poss,2609472,years,attempt
poss,2611959,days,journey
poss,2620883,years,exile
poss,2625356,months,baby
poss,2629762,years,term
poss,2630235,hours,length
poss,2634837,days,wonder
poss,2638578,years,absence
poss,2644131,minutes,purchase
poss,2646995,minutes,notice
poss,2655580,months,fishing
poss,2660200,years,time
poss,2674683,days,courtship
poss,2680254,days,journey
poss,2688624,years,service
poss,2688966,years,imprisonment
poss,2689236,years,servitude
poss,2689719,months,devotion
poss,2690870,months,imprisonment
poss,2691399,hours,deliberation
poss,2691402,years,imprisonment
poss,2692476,days,trip
poss,2693497,days,voyage
poss,2699048,minutes,notice
poss,2704854,years,course
poss,2705862,years,silence
poss,2707439,months,incarceration
poss,2712758,months,cruise
poss,2713522,weeks,course
poss,2714787,days,indulgence
poss,2717451,hours,drawing
poss,2718060,hours,time
poss,2718572,hours,time
poss,2718819,minutes,manoeuvring
poss,2720179,seconds,worth
poss,2735443,years,attendance
poss,2736753,seconds,duration
poss,2736843,hours,service
poss,2741736,weeks,supply
poss,2760785,hours,run
poss,2761049,years,Interest
poss,2784142,years,possession
poss,2787644,weeks,leave
poss,2790587,months,experience
poss,2795632,seconds,notice
poss,2807352,dollars,worth
poss,2809788,years,service
poss,2814906,months,journey
poss,2816117,days,expedition
poss,2816444,men,work
poss,2817762,hours,run
poss,2819315,years,service
poss,2824936,years,service
poss,2827202,years,schooling
poss,2829132,men,work
poss,2829561,months,labour
poss,2830049,tons,register
poss,2839601,days,visit
poss,2841636,days,devotion
poss,2843371,minutes,discourse
poss,2844505,days,search
poss,2868171,years,labor
poss,2879449,years,worth
poss,2921692,years,salary
poss,2921737,months,rent
poss,2923414,years,salary
poss,2923456,months,rent
poss,2989680,weeks,notice
poss,3018263,hours,worth
poss,3019670,months,allowance
poss,3023881,days,time
poss,3065742,days,time
poss,3066885,days,time
poss,3121323,days,drive
poss,3166765,years,time
poss,3269844,hours,sleep
poss,3282915,months,time
poss,3283055,days,time
poss,3283291,months,time
poss,3284301,months,time
poss,3284441,days,time
poss,3284678,months,time
poss,3290346,weeks,gibberish
poss,3299284,seasons,worth
poss,3310456,days,time
poss,3506496,years,time
poss,3518563,years,experience
poss,3536774,days,sail
poss,3564048,hours,work
poss,3571134,people,presence
poss,3580495,months,lease
poss,3582016,months,lease
poss,3583352,weeks,time
poss,3687924,years,time
poss,3696073,days,jail
poss,3701509,days,leave
poss,3702595,months,pay
poss,3702837,days,holiday
poss,3710956,tonnes,worth
poss,3740699,weeks,notice
poss,3825167,months,concession
poss,3828762,weeks,time
poss,3839916,hours,leave
poss,3876463,days,suspension
poss,3940695,years,time
poss,4021744,months,pay
poss,4048028,Words,petition
poss,4147576,years,experience
poss,4161507,minutes,work
poss,4188595,years,experience
poss,4232306,minutes,grace
poss,4320143,bucks,worth
poss,4330415,people,worth
poss,4374843,years,worth
poss,4470277,days,journey
poss,4471471,days,duty
poss,4525377,dollars,supper
poss,4525425,weeks,salary
poss,4535516,kids,age
poss,4554251,hours,grace
poss,4600058,days,ride
poss,4602435,days,ride
poss,4603506,days,ride
poss,4605043,days,ride
poss,4620471,years,labor
poss,4729056,weeks,notice
poss,4738896,days,time
poss,4848747,weeks,service
poss,4869512,years,worth
poss,4884330,years,imprisonment
poss,4884332,years,imprisonment
poss,4885268,years,imprisonment
poss,4885270,years,imprisonment
poss,4914181,kilos,worth
poss,4931976,years,time
poss,4932350,minutes,break
poss,4941627,years,agreement
poss,4943386,minutes,jog
poss,5057893,bucks,worth
poss,5058668,days,time
poss,5061574,years,work
poss,5125362,years,salary
poss,5126060,years,salary
poss,5144555,months,probation
poss,5146183,months,probation
poss,5150295,days,notice
poss,5166505,weeks,equipment
poss,5208544,men,choir
poss,5218927,weeks,work
poss,5222172,days,work
poss,5238681,days,time
poss,5251837,dollars,worth
poss,5277681,days,time
poss,5277892,minutes,time
poss,5279251,days,time
poss,5279453,minutes,time
poss,5307098,Years,War
poss,5307425,hours,flight
poss,5314454,years,time
poss,5336699,years,distance
poss,5350203,days,modeling
poss,5351152,hours,time
poss,5356209,months,room
poss,5359267,days,work
poss,5361188,days,work
poss,5367584,years,work
poss,5378032,days,time
poss,5393082,days,ride
poss,5395812,years,imprisonment
poss,5395813,years,labour
poss,5395817,years,labour
poss,5397117,years,labour
poss,5397118,years,labour
poss,5397120,years,labour
poss,5402217,weeks,time
poss,5446203,dollars,worth
poss,5514036,years,silence
poss,5517093,sacks,worth
poss,5546170,bears,porridge
poss,5551440,weeks,notice
poss,5612968,months,labour
poss,5613261,months,labour
poss,5619074,years,time
poss,5619108,years,time
poss,5619117,years,time
poss,5619123,years,time
poss,5619125,years,time
poss,5619511,weeks,time
poss,5641966,inches,clearance
poss,5642581,inches,clearance
poss,5752542,dollars,worth
poss,5859133,boys,housing
poss,5870663,men,behavior
poss,5873927,months,pay
poss,5936820,months,budget
poss,5950266,days,ride
poss,5952171,days,time
poss,5952226,weeks,employment
poss,5952227,weeks,employment
poss,5953185,months,work
poss,5953789,days,time
poss,5953839,weeks,employment
poss,5953840,weeks,employment
poss,5954678,months,work
poss,6027535,months,time
poss,6028350,years,time
poss,6029352,months,time
poss,6030108,years,time
poss,6031109,months,time
poss,6032371,dollars,worth
poss,6033615,weeks,time
poss,6049488,days,notice
poss,6149435,Kings,club
poss,6196511,days,time
poss,6231249,days,work
poss,6257591,years,standing
poss,6272310,hours,worth
poss,6341394,minutes,time
poss,6410696,days,battle
poss,6411939,months,time
poss,6413075,months,time
poss,6423166,hours,time
poss,6469916,days,time
poss,6470591,days,time
poss,6484851,hours,time
poss,6485785,hours,time
poss,6487281,months,pay
poss,6495673,hours,time
poss,6515769,minutes,time
poss,6542367,weeks,time
poss,6543944,minutes,work
poss,6546794,people,union
poss,6565911,weeks,notice
poss,6633493,years,experience
poss,6637356,dollars,worth
poss,6637940,dollars,worth
poss,6637943,months,salary
poss,6639318,dollars,worth
poss,6639919,dollars,worth
poss,6639920,months,salary
poss,6647388,days,notice
poss,6650959,years,worth
poss,6685515,seconds,wait
poss,6694267,months,rent
poss,6694286,months,rent
poss,6694820,years,rent
poss,6709613,years,time
poss,6709614,years,time
poss,6712657,days,time
poss,6712682,days,time
poss,6714794,days,time
poss,6714816,days,time
poss,6718080,years,imprisonment
poss,6718081,months,imprisonment
poss,6726908,months,salary
poss,6727026,months,salary
poss,6727363,months,salary
poss,6727478,months,salary
poss,6731646,people,schedule
poss,6740473,months,rent
poss,6818354,days,time
poss,6819537,days,time
poss,6820060,days,time
poss,6867840,days,work
poss,6936559,minutes,walk
poss,6991506,years,time
poss,7033033,years,worth
poss,7036318,years,service
poss,7048663,years,probation
poss,7067708,hours,start
poss,7071332,weeks,rent
poss,7076825,years,prison
poss,7095109,hours,worth
poss,7123038,days,bread
poss,7178881,minutes,time
poss,7195768,hours,detention
poss,7195840,hours,detention
poss,7195946,hours,detention
poss,7207853,days,row
poss,7215926,years,time
poss,7217240,dollars,Dad
poss,7217468,years,time
poss,7218002,pints,please
poss,7265265,months,pay
poss,7269304,weeks,detention
poss,7308117,cents,worth
poss,7308220,cents,worth
poss,7308260,months,time
poss,7308285,cents,worth
poss,7405469,sisters,car
poss,7407633,days,leave
poss,7407938,days,leave
poss,7411922,months,time
poss,7412632,years,difference
poss,7428411,studs,thing
poss,7461515,days,growth
poss,7461878,days,time
poss,7463319,months,rent
poss,7463442,years,time
poss,7463593,weeks,time
poss,7581244,years,time
poss,7587469,years,time
poss,7628067,days,growth
poss,7701756,years,training
poss,7716798,weeks,time
poss,7725645,months,contract
poss,7745683,days,journey
poss,7769288,ducats,worth
poss,7775842,bucks,worth
poss,7800253,miles,radius
poss,7800257,years,luck
poss,7848937,years,work
poss,7866577,years,time
poss,7872975,bucks,worth
poss,7876074,years,scrimplin
poss,7884988,days,worth
poss,7886239,years,school
poss,7886363,days,worth
poss,7887962,days,worth
poss,7889748,days,worth
poss,7899016,years,treatment
poss,7997195,weeks,notice
poss,7998128,weeks,notice
poss,8021383,months,imprisonment
poss,8049637,days,time
poss,8083414,Years,War
poss,8084261,years,war
poss,8128760,hours,notice
poss,8141198,decades,worth
poss,8145715,minutes,time
poss,8195303,years,time
poss,8205694,years,time
poss,8230436,minutes,worth
poss,8235133,months,rent
poss,8235134,months,rent
poss,8236360,YEARS,WORK
poss,8241930,days,ride
poss,8274712,months,worth
poss,8279151,doIIars,worth
poss,8313763,months,worth
poss,8321109,months,time
poss,8346804,years,experience
poss,8353252,weeks,vacation
poss,8375447,months,time
poss,8375585,days,time
poss,8375814,months,time
poss,8389320,minutes,interval
poss,8452421,years,revenge
poss,8486107,women,work
poss,8486150,women,work
poss,8486173,women,work
poss,8486286,women,work
poss,8541768,weeks,vacation
poss,8574052,years,time
poss,8610412,years,time
poss,8623063,weeks,mark
poss,8627970,years,time
poss,8699288,years,service
poss,8705283,artists,collection
poss,8709903,dollars,worth
poss,8709907,dollars,worth
poss,8743975,people,destiny
poss,8752652,minutes,work
poss,8771727,years,service
poss,8807772,years,time
poss,8848037,years,time
poss,8848095,days,worth
poss,8876211,bucks,worth
poss,8876243,bucks,worth
poss,8892276,sisters,vision
poss,8940694,days,time
poss,8960695,weeks,time
poss,8966544,months,time
poss,9075088,months,time
poss,9085135,weeks,time
poss,9168223,years,worth
poss,9215087,years,time
poss,9252763,children,album
poss,9255050,years,service
poss,9255269,Critics,Awards
poss,9258082,Years,War
poss,9258128,Winners,Cup
poss,9264279,women,team
poss,9269600,women,compeition
poss,9270297,regions,quality
poss,9272325,Winners,Final
poss,9281748,Years,War
poss,9281971,Years,War
poss,9282120,children,movie
poss,9289227,Days,War
poss,9289319,children,series
poss,9289336,children,series
poss,9289484,children,series
poss,9289528,children,series
poss,9289939,children,series
poss,9289941,children,series
poss,9291378,children,series
poss,9291381,children,series
poss,9294006,Years,War
poss,9294013,Years,War
poss,9295223,Years,War
poss,9295281,Years,War
poss,9310932,women,competition
poss,9312081,children,serial
poss,9324517,women,speed
poss,9325944,children,series
poss,9326189,children,novel
poss,9326940,Kings,place
poss,9327672,children,series
poss,9329459,Ministers,escape
