idx,source,sentence,construction,pattern,DT,ADJ,NUMERAL,NOUN
10495,mahowald,He drove a disgusting five steps.,a disgusting five steps,DT JJ CD NNS,a,disgusting,five,steps
10496,mahowald,He drove a disgusting twenty meters.,a disgusting twenty meters,DT JJ CD NNS,a,disgusting,twenty,meters
10497,mahowald,He drove a disgusting twenty feet.,a disgusting twenty feet,DT JJ CD NNS,a,disgusting,twenty,feet
10498,mahowald,He drove a disgusting twenty yards.,a disgusting twenty yards,DT JJ CD NNS,a,disgusting,twenty,yards
10499,mahowald,He drove a disgusting twenty blocks.,a disgusting twenty blocks,DT JJ CD NNS,a,disgusting,twenty,blocks
10500,mahowald,He drove a disgusting twenty steps.,a disgusting twenty steps,DT JJ CD NNS,a,disgusting,twenty,steps
10501,mahowald,He drove an uninviting three meters.,an uninviting three meters,DT JJ CD NNS,an,uninviting,three,meters
10502,mahowald,He drove an uninviting three feet.,an uninviting three feet,DT JJ CD NNS,an,uninviting,three,feet
10503,mahowald,He drove an uninviting three yards.,an uninviting three yards,DT JJ CD NNS,an,uninviting,three,yards
10504,mahowald,He drove an uninviting three blocks.,an uninviting three blocks,DT JJ CD NNS,an,uninviting,three,blocks
10505,mahowald,He drove an uninviting three steps.,an uninviting three steps,DT JJ CD NNS,an,uninviting,three,steps
10506,mahowald,He drove an uninviting five meters.,an uninviting five meters,DT JJ CD NNS,an,uninviting,five,meters
10507,mahowald,He drove an uninviting five feet.,an uninviting five feet,DT JJ CD NNS,an,uninviting,five,feet
10508,mahowald,He drove an uninviting five yards.,an uninviting five yards,DT JJ CD NNS,an,uninviting,five,yards
10509,mahowald,He drove an uninviting five blocks.,an uninviting five blocks,DT JJ CD NNS,an,uninviting,five,blocks
10510,mahowald,He drove an uninviting five steps.,an uninviting five steps,DT JJ CD NNS,an,uninviting,five,steps
10511,mahowald,He drove an uninviting twenty meters.,an uninviting twenty meters,DT JJ CD NNS,an,uninviting,twenty,meters
10512,mahowald,He drove an uninviting twenty feet.,an uninviting twenty feet,DT JJ CD NNS,an,uninviting,twenty,feet
10513,mahowald,He drove an uninviting twenty yards.,an uninviting twenty yards,DT JJ CD NNS,an,uninviting,twenty,yards
10514,mahowald,He drove an uninviting twenty blocks.,an uninviting twenty blocks,DT JJ CD NNS,an,uninviting,twenty,blocks
10515,mahowald,He drove an uninviting twenty steps.,an uninviting twenty steps,DT JJ CD NNS,an,uninviting,twenty,steps
10516,mahowald,He drove a haunting three meters.,a haunting three meters,DT JJ CD NNS,a,haunting,three,meters
10517,mahowald,He drove a haunting three feet.,a haunting three feet,DT JJ CD NNS,a,haunting,three,feet
10518,mahowald,He drove a haunting three yards.,a haunting three yards,DT JJ CD NNS,a,haunting,three,yards
10519,mahowald,He drove a haunting three blocks.,a haunting three blocks,DT JJ CD NNS,a,haunting,three,blocks
10520,mahowald,He drove a haunting three steps.,a haunting three steps,DT JJ CD NNS,a,haunting,three,steps
10521,mahowald,He drove a haunting five meters.,a haunting five meters,DT JJ CD NNS,a,haunting,five,meters
10522,mahowald,He drove a haunting five feet.,a haunting five feet,DT JJ CD NNS,a,haunting,five,feet
10523,mahowald,He drove a haunting five yards.,a haunting five yards,DT JJ CD NNS,a,haunting,five,yards
10524,mahowald,He drove a haunting five blocks.,a haunting five blocks,DT JJ CD NNS,a,haunting,five,blocks
10525,mahowald,He drove a haunting five steps.,a haunting five steps,DT JJ CD NNS,a,haunting,five,steps
10526,mahowald,He drove a haunting twenty meters.,a haunting twenty meters,DT JJ CD NNS,a,haunting,twenty,meters
10527,mahowald,He drove a haunting twenty feet.,a haunting twenty feet,DT JJ CD NNS,a,haunting,twenty,feet
10528,mahowald,He drove a haunting twenty yards.,a haunting twenty yards,DT JJ CD NNS,a,haunting,twenty,yards
10529,mahowald,He drove a haunting twenty blocks.,a haunting twenty blocks,DT JJ CD NNS,a,haunting,twenty,blocks
10530,mahowald,He drove a haunting twenty steps.,a haunting twenty steps,DT JJ CD NNS,a,haunting,twenty,steps
10531,mahowald,He drove a hideous three meters.,a hideous three meters,DT JJ CD NNS,a,hideous,three,meters
10532,mahowald,He drove a hideous three feet.,a hideous three feet,DT JJ CD NNS,a,hideous,three,feet
10533,mahowald,He drove a hideous three yards.,a hideous three yards,DT JJ CD NNS,a,hideous,three,yards
10534,mahowald,He drove a hideous three blocks.,a hideous three blocks,DT JJ CD NNS,a,hideous,three,blocks
10535,mahowald,He drove a hideous three steps.,a hideous three steps,DT JJ CD NNS,a,hideous,three,steps
10536,mahowald,He drove a hideous five meters.,a hideous five meters,DT JJ CD NNS,a,hideous,five,meters
10537,mahowald,He drove a hideous five feet.,a hideous five feet,DT JJ CD NNS,a,hideous,five,feet
10538,mahowald,He drove a hideous five yards.,a hideous five yards,DT JJ CD NNS,a,hideous,five,yards
10539,mahowald,He drove a hideous five blocks.,a hideous five blocks,DT JJ CD NNS,a,hideous,five,blocks
10540,mahowald,He drove a hideous five steps.,a hideous five steps,DT JJ CD NNS,a,hideous,five,steps
10541,mahowald,He drove a hideous twenty meters.,a hideous twenty meters,DT JJ CD NNS,a,hideous,twenty,meters
10542,mahowald,He drove a hideous twenty feet.,a hideous twenty feet,DT JJ CD NNS,a,hideous,twenty,feet
10543,mahowald,He drove a hideous twenty yards.,a hideous twenty yards,DT JJ CD NNS,a,hideous,twenty,yards
10544,mahowald,He drove a hideous twenty blocks.,a hideous twenty blocks,DT JJ CD NNS,a,hideous,twenty,blocks
10545,mahowald,He drove a hideous twenty steps.,a hideous twenty steps,DT JJ CD NNS,a,hideous,twenty,steps
10546,mahowald,He drove an ugly three meters.,an ugly three meters,DT JJ CD NNS,an,ugly,three,meters
10547,mahowald,He drove an ugly three feet.,an ugly three feet,DT JJ CD NNS,an,ugly,three,feet
10548,mahowald,He drove an ugly three yards.,an ugly three yards,DT JJ CD NNS,an,ugly,three,yards
10549,mahowald,He drove an ugly three blocks.,an ugly three blocks,DT JJ CD NNS,an,ugly,three,blocks
10550,mahowald,He drove an ugly three steps.,an ugly three steps,DT JJ CD NNS,an,ugly,three,steps
10551,mahowald,He drove an ugly five meters.,an ugly five meters,DT JJ CD NNS,an,ugly,five,meters
10552,mahowald,He drove an ugly five feet.,an ugly five feet,DT JJ CD NNS,an,ugly,five,feet
10553,mahowald,He drove an ugly five yards.,an ugly five yards,DT JJ CD NNS,an,ugly,five,yards
10554,mahowald,He drove an ugly five blocks.,an ugly five blocks,DT JJ CD NNS,an,ugly,five,blocks
10555,mahowald,He drove an ugly five steps.,an ugly five steps,DT JJ CD NNS,an,ugly,five,steps
10556,mahowald,He drove an ugly twenty meters.,an ugly twenty meters,DT JJ CD NNS,an,ugly,twenty,meters
10557,mahowald,He drove an ugly twenty feet.,an ugly twenty feet,DT JJ CD NNS,an,ugly,twenty,feet
10558,mahowald,He drove an ugly twenty yards.,an ugly twenty yards,DT JJ CD NNS,an,ugly,twenty,yards
10559,mahowald,He drove an ugly twenty blocks.,an ugly twenty blocks,DT JJ CD NNS,an,ugly,twenty,blocks
10560,mahowald,He drove an ugly twenty steps.,an ugly twenty steps,DT JJ CD NNS,an,ugly,twenty,steps
10561,mahowald,He drove a mere three meters.,a mere three meters,DT JJ CD NNS,a,mere,three,meters
10562,mahowald,He drove a mere three feet.,a mere three feet,DT JJ CD NNS,a,mere,three,feet
10563,mahowald,He drove a mere three yards.,a mere three yards,DT JJ CD NNS,a,mere,three,yards
10564,mahowald,He drove a mere three blocks.,a mere three blocks,DT JJ CD NNS,a,mere,three,blocks
10565,mahowald,He drove a mere three steps.,a mere three steps,DT JJ CD NNS,a,mere,three,steps
10566,mahowald,He drove a mere five meters.,a mere five meters,DT JJ CD NNS,a,mere,five,meters
10567,mahowald,He drove a mere five feet.,a mere five feet,DT JJ CD NNS,a,mere,five,feet
10568,mahowald,He drove a mere five yards.,a mere five yards,DT JJ CD NNS,a,mere,five,yards
10569,mahowald,He drove a mere five blocks.,a mere five blocks,DT JJ CD NNS,a,mere,five,blocks
10570,mahowald,He drove a mere five steps.,a mere five steps,DT JJ CD NNS,a,mere,five,steps
10571,mahowald,He drove a mere twenty meters.,a mere twenty meters,DT JJ CD NNS,a,mere,twenty,meters
10572,mahowald,He drove a mere twenty feet.,a mere twenty feet,DT JJ CD NNS,a,mere,twenty,feet
10573,mahowald,He drove a mere twenty yards.,a mere twenty yards,DT JJ CD NNS,a,mere,twenty,yards
10574,mahowald,He drove a mere twenty blocks.,a mere twenty blocks,DT JJ CD NNS,a,mere,twenty,blocks
10575,mahowald,He drove a mere twenty steps.,a mere twenty steps,DT JJ CD NNS,a,mere,twenty,steps
10576,mahowald,He drove a staggering three meters.,a staggering three meters,DT JJ CD NNS,a,staggering,three,meters
10577,mahowald,He drove a staggering three feet.,a staggering three feet,DT JJ CD NNS,a,staggering,three,feet
10578,mahowald,He drove a staggering three yards.,a staggering three yards,DT JJ CD NNS,a,staggering,three,yards
10579,mahowald,He drove a staggering three blocks.,a staggering three blocks,DT JJ CD NNS,a,staggering,three,blocks
10580,mahowald,He drove a staggering three steps.,a staggering three steps,DT JJ CD NNS,a,staggering,three,steps
10581,mahowald,He drove a staggering five meters.,a staggering five meters,DT JJ CD NNS,a,staggering,five,meters
10582,mahowald,He drove a staggering five feet.,a staggering five feet,DT JJ CD NNS,a,staggering,five,feet
10583,mahowald,He drove a staggering five yards.,a staggering five yards,DT JJ CD NNS,a,staggering,five,yards
10584,mahowald,He drove a staggering five blocks.,a staggering five blocks,DT JJ CD NNS,a,staggering,five,blocks
10585,mahowald,He drove a staggering five steps.,a staggering five steps,DT JJ CD NNS,a,staggering,five,steps
10586,mahowald,He drove a staggering twenty meters.,a staggering twenty meters,DT JJ CD NNS,a,staggering,twenty,meters
10587,mahowald,He drove a staggering twenty feet.,a staggering twenty feet,DT JJ CD NNS,a,staggering,twenty,feet
10588,mahowald,He drove a staggering twenty yards.,a staggering twenty yards,DT JJ CD NNS,a,staggering,twenty,yards
10589,mahowald,He drove a staggering twenty blocks.,a staggering twenty blocks,DT JJ CD NNS,a,staggering,twenty,blocks
10590,mahowald,He drove a staggering twenty steps.,a staggering twenty steps,DT JJ CD NNS,a,staggering,twenty,steps
10591,mahowald,He drove a whopping three meters.,a whopping three meters,DT JJ CD NNS,a,whopping,three,meters
10592,mahowald,He drove a whopping three feet.,a whopping three feet,DT JJ CD NNS,a,whopping,three,feet
10593,mahowald,He drove a whopping three yards.,a whopping three yards,DT JJ CD NNS,a,whopping,three,yards
10594,mahowald,He drove a whopping three blocks.,a whopping three blocks,DT JJ CD NNS,a,whopping,three,blocks
10595,mahowald,He drove a whopping three steps.,a whopping three steps,DT JJ CD NNS,a,whopping,three,steps
10596,mahowald,He drove a whopping five meters.,a whopping five meters,DT JJ CD NNS,a,whopping,five,meters
10597,mahowald,He drove a whopping five feet.,a whopping five feet,DT JJ CD NNS,a,whopping,five,feet
10598,mahowald,He drove a whopping five yards.,a whopping five yards,DT JJ CD NNS,a,whopping,five,yards
10599,mahowald,He drove a whopping five blocks.,a whopping five blocks,DT JJ CD NNS,a,whopping,five,blocks
10600,mahowald,He drove a whopping five steps.,a whopping five steps,DT JJ CD NNS,a,whopping,five,steps
10601,mahowald,He drove a whopping twenty meters.,a whopping twenty meters,DT JJ CD NNS,a,whopping,twenty,meters
10602,mahowald,He drove a whopping twenty feet.,a whopping twenty feet,DT JJ CD NNS,a,whopping,twenty,feet
10603,mahowald,He drove a whopping twenty yards.,a whopping twenty yards,DT JJ CD NNS,a,whopping,twenty,yards
10604,mahowald,He drove a whopping twenty blocks.,a whopping twenty blocks,DT JJ CD NNS,a,whopping,twenty,blocks
10605,mahowald,He drove a whopping twenty steps.,a whopping twenty steps,DT JJ CD NNS,a,whopping,twenty,steps
10606,mahowald,He drove a hefty three meters.,a hefty three meters,DT JJ CD NNS,a,hefty,three,meters
10607,mahowald,He drove a hefty three feet.,a hefty three feet,DT JJ CD NNS,a,hefty,three,feet
10608,mahowald,He drove a hefty three yards.,a hefty three yards,DT JJ CD NNS,a,hefty,three,yards
10609,mahowald,He drove a hefty three blocks.,a hefty three blocks,DT JJ CD NNS,a,hefty,three,blocks
10610,mahowald,He drove a hefty three steps.,a hefty three steps,DT JJ CD NNS,a,hefty,three,steps
10611,mahowald,He drove a hefty five meters.,a hefty five meters,DT JJ CD NNS,a,hefty,five,meters
10612,mahowald,He drove a hefty five feet.,a hefty five feet,DT JJ CD NNS,a,hefty,five,feet
10613,mahowald,He drove a hefty five yards.,a hefty five yards,DT JJ CD NNS,a,hefty,five,yards
10614,mahowald,He drove a hefty five blocks.,a hefty five blocks,DT JJ CD NNS,a,hefty,five,blocks
10615,mahowald,He drove a hefty five steps.,a hefty five steps,DT JJ CD NNS,a,hefty,five,steps
10616,mahowald,He drove a hefty twenty meters.,a hefty twenty meters,DT JJ CD NNS,a,hefty,twenty,meters
10617,mahowald,He drove a hefty twenty feet.,a hefty twenty feet,DT JJ CD NNS,a,hefty,twenty,feet
10618,mahowald,He drove a hefty twenty yards.,a hefty twenty yards,DT JJ CD NNS,a,hefty,twenty,yards
10619,mahowald,He drove a hefty twenty blocks.,a hefty twenty blocks,DT JJ CD NNS,a,hefty,twenty,blocks
10620,mahowald,He drove a hefty twenty steps.,a hefty twenty steps,DT JJ CD NNS,a,hefty,twenty,steps
10621,mahowald,He drove a paltry three meters.,a paltry three meters,DT JJ CD NNS,a,paltry,three,meters
10622,mahowald,He drove a paltry three feet.,a paltry three feet,DT JJ CD NNS,a,paltry,three,feet
10623,mahowald,He drove a paltry three yards.,a paltry three yards,DT JJ CD NNS,a,paltry,three,yards
10624,mahowald,He drove a paltry three blocks.,a paltry three blocks,DT JJ CD NNS,a,paltry,three,blocks
10625,mahowald,He drove a paltry three steps.,a paltry three steps,DT JJ CD NNS,a,paltry,three,steps
10626,mahowald,He drove a paltry five meters.,a paltry five meters,DT JJ CD NNS,a,paltry,five,meters
10627,mahowald,He drove a paltry five feet.,a paltry five feet,DT JJ CD NNS,a,paltry,five,feet
10628,mahowald,He drove a paltry five yards.,a paltry five yards,DT JJ CD NNS,a,paltry,five,yards
10629,mahowald,He drove a paltry five blocks.,a paltry five blocks,DT JJ CD NNS,a,paltry,five,blocks
10630,mahowald,He drove a paltry five steps.,a paltry five steps,DT JJ CD NNS,a,paltry,five,steps
10631,mahowald,He drove a paltry twenty meters.,a paltry twenty meters,DT JJ CD NNS,a,paltry,twenty,meters
10632,mahowald,He drove a paltry twenty feet.,a paltry twenty feet,DT JJ CD NNS,a,paltry,twenty,feet
10633,mahowald,He drove a paltry twenty yards.,a paltry twenty yards,DT JJ CD NNS,a,paltry,twenty,yards
10634,mahowald,He drove a paltry twenty blocks.,a paltry twenty blocks,DT JJ CD NNS,a,paltry,twenty,blocks
10635,mahowald,He drove a paltry twenty steps.,a paltry twenty steps,DT JJ CD NNS,a,paltry,twenty,steps
10636,mahowald,He drove a meager three meters.,a meager three meters,DT JJ CD NNS,a,meager,three,meters
10637,mahowald,He drove a meager three feet.,a meager three feet,DT JJ CD NNS,a,meager,three,feet
10638,mahowald,He drove a meager three yards.,a meager three yards,DT JJ CD NNS,a,meager,three,yards
10639,mahowald,He drove a meager three blocks.,a meager three blocks,DT JJ CD NNS,a,meager,three,blocks
10640,mahowald,He drove a meager three steps.,a meager three steps,DT JJ CD NNS,a,meager,three,steps
10641,mahowald,He drove a meager five meters.,a meager five meters,DT JJ CD NNS,a,meager,five,meters
10642,mahowald,He drove a meager five feet.,a meager five feet,DT JJ CD NNS,a,meager,five,feet
10643,mahowald,He drove a meager five yards.,a meager five yards,DT JJ CD NNS,a,meager,five,yards
10644,mahowald,He drove a meager five blocks.,a meager five blocks,DT JJ CD NNS,a,meager,five,blocks
